originid,destinationid,distance,duration
75,1,3177,2409
75,2,488,343
75,3,1522,1280
75,4,1378,984
75,5,202,184
75,6,1851,1558
75,7,1597,1147
75,8,1757,1401
75,9,2244,1902
75,10,2219,1673
75,11,1517,1077
75,12,0,0
75,13,1298,1074
75,14,1757,1401
75,15,1651,1300
75,16,2219,1673
75,17,1568,1264
75,18,0,0
75,19,4241,3247
75,20,1507,1067
75,21,4245,3173
75,22,2219,1673
75,23,1068,764
75,24,3600,2665
75,25,1699,1351
75,26,1550,1104
75,27,1433,1067
75,28,1504,1065
75,29,2287,1904
75,30,2219,1673
75,31,1823,1443
75,32,2219,1673
75,33,1346,964
75,34,2247,1904
75,35,1105,763
75,36,1851,1328
75,37,1465,1050
75,38,1129,782
75,39,2287,1904
75,40,2245,1768
75,41,1465,1050
75,42,888,814
75,43,2282,1644
75,44,1705,1356
75,45,2219,1673
75,46,0,0
75,47,3233,2608
75,48,2219,1673
75,49,0,0
75,51,2432,1774
75,52,1373,1022
75,53,0,0
75,54,1537,1214
75,55,2597,1873
75,56,2162,1767
75,57,2287,1904
75,58,1837,1539
75,59,2262,1779
75,60,1714,1238
75,61,1801,1419
75,62,1705,1356
75,63,1677,1387
75,64,1550,1104
75,65,2930,2229
75,66,2597,1873
75,67,3165,2441
75,68,1105,763
75,69,1881,1363
75,70,1598,1255
75,71,0,0
75,72,1133,976
75,73,1507,1067
75,74,2210,1749
75,76,2219,1673
75,77,1509,1073
75,78,2098,1518
75,79,2335,1974
75,80,0,0
75,81,3126,2507
75,82,943,643
75,83,3165,2441
75,84,1507,1067
75,86,3534,2634
76,1,1043,820
76,2,1908,1535
76,3,1108,941
76,4,1547,1216
76,5,2355,1951
76,6,1033,905
76,7,749,600
76,8,710,606
76,9,1037,947
76,10,0,0
76,11,968,799
76,12,2147,1732
76,13,1217,1006
76,14,710,606
76,15,734,616
76,16,0,0
76,17,1326,1212
76,18,2147,1732
76,19,2382,1888
76,20,1009,829
76,21,2386,1815
76,22,0,0
76,23,2050,1593
76,24,1743,1308
76,25,676,572
76,26,669,579
76,27,1074,840
76,28,1050,860
76,29,985,907
76,30,0,0
76,31,622,533
76,32,0,0
76,33,1065,824
76,34,1037,949
76,35,1210,977
76,36,461,388
76,37,1185,910
76,38,1301,1045
76,39,985,907
76,40,354,303
76,41,1185,910
76,42,1545,1288
76,43,743,594
76,44,683,577
76,45,0,0
76,46,2147,1732
76,47,1419,1211
76,48,0,0
76,49,2147,1732
76,51,1189,921
76,52,1117,871
76,53,2147,1732
76,54,746,621
76,55,1138,880
76,56,962,857
76,57,985,907
76,58,942,825
76,59,338,290
76,60,632,514
76,61,612,520
76,62,683,577
76,63,857,730
76,64,669,579
76,65,711,556
76,66,1138,880
76,67,1009,827
76,68,1210,977
76,69,465,391
76,70,788,648
76,71,2147,1732
76,72,1300,1092
76,73,1009,829
76,74,204,156
76,75,2147,1732
76,77,710,607
76,78,717,574
76,79,978,906
76,80,2147,1732
76,81,1191,1012
76,82,1339,1067
76,83,1009,827
76,84,1009,829
76,86,1497,1128
77,1,1716,1420
77,2,1198,931
77,3,809,746
77,4,1254,924
77,5,1645,1348
77,6,1012,913
77,7,826,662
77,8,802,690
77,9,1349,1211
77,10,710,604
77,11,258,193
77,12,1437,1129
77,13,876,738
77,14,802,690
77,15,647,522
77,16,710,604
77,17,616,607
77,18,1437,1129
77,19,3055,2489
77,20,298,224
77,21,3059,2416
77,22,710,604
77,23,1332,1004
77,24,2416,1909
77,25,743,637
77,26,41,31
77,27,1107,848
77,28,339,254
77,29,1300,1171
77,30,710,604
77,31,836,710
77,32,710,604
77,33,717,579
77,34,1352,1214
77,35,664,499
77,36,537,450
77,37,836,665
77,38,688,518
77,39,1300,1171
77,40,1065,905
77,41,836,665
77,42,1224,1067
77,43,820,656
77,44,750,643
77,45,710,604
77,46,1437,1129
77,47,2129,1815
77,48,710,604
77,49,1437,1129
77,51,1265,983
77,52,1090,837
77,53,1437,1129
77,54,635,542
77,55,1214,942
77,56,1176,1035
77,57,1300,1171
77,58,998,886
77,59,1049,892
77,60,708,576
77,61,807,682
77,62,750,643
77,63,839,735
77,64,41,31
77,65,1422,1160
77,66,1214,942
77,67,1720,1431
77,68,664,499
77,69,542,453
77,70,595,477
77,71,1437,1129
77,72,979,871
77,73,298,224
77,74,914,756
77,75,1437,1129
77,76,710,604
77,78,794,636
77,79,1413,1266
77,80,1437,1129
77,81,1902,1616
77,82,765,571
77,83,1720,1431
77,84,298,224
77,86,2170,1729
78,1,1073,897
78,2,1787,1390
78,3,1604,1406
78,4,1327,980
78,5,2234,1806
78,6,1752,1498
78,7,517,384
78,8,1428,1199
78,9,1752,1544
78,10,718,597
78,11,1052,854
78,12,2027,1587
78,13,1670,1398
78,14,1428,1199
78,15,1452,1209
78,16,718,597
78,17,1410,1267
78,18,2027,1587
78,19,2357,1890
78,20,1093,884
78,21,2361,1817
78,22,718,597
78,23,1815,1351
78,24,1716,1308
78,25,1394,1165
78,26,753,634
78,27,844,619
78,28,1134,915
78,29,1703,1504
78,30,718,597
78,31,1341,1126
78,32,718,597
78,33,870,645
78,34,1755,1546
78,35,993,758
78,36,388,287
78,37,989,731
78,38,1084,826
78,39,1703,1504
78,40,1073,898
78,41,989,731
78,42,2019,1728
78,43,177,132
78,44,1401,1170
78,45,718,597
78,46,2027,1587
78,47,1471,1304
78,48,718,597
78,49,2027,1587
78,51,544,406
78,52,884,648
78,53,2027,1587
78,54,1464,1215
78,55,571,418
78,56,1681,1450
78,57,1703,1504
78,58,1661,1418
78,59,1056,885
78,60,472,347
78,61,1330,1113
78,62,1401,1170
78,63,1575,1323
78,64,753,634
78,65,1331,1097
78,66,571,418
78,67,1061,928
78,68,993,758
78,69,295,217
78,70,1389,1137
78,71,2027,1587
78,72,1774,1532
78,73,1093,884
78,74,922,749
78,75,2027,1587
78,76,718,597
78,77,795,663
78,79,1696,1503
78,80,2027,1587
78,81,1243,1105
78,82,1142,865
78,83,1061,928
78,84,1093,884
78,86,1527,1205
79,1,1389,981
79,2,2527,1870
79,3,933,675
79,4,2587,1871
79,5,2799,2163
79,6,576,401
79,7,1727,1323
79,8,721,488
79,9,91,59
79,10,978,723
79,11,1425,1019
79,12,2315,1767
79,13,1099,787
79,14,721,488
79,15,1141,787
79,16,978,723
79,17,1783,1432
79,18,2315,1767
79,19,2728,2046
79,20,1466,1049
79,21,2732,1972
79,22,978,723
79,23,2661,1943
79,24,2089,1466
79,25,795,539
79,26,1537,1100
79,27,2052,1563
79,28,1507,1080
79,29,140,90
79,30,978,723
79,31,578,412
79,32,978,723
79,33,2049,1525
79,34,88,58
79,35,1994,1438
79,36,1439,1111
79,37,2169,1611
79,38,2018,1457
79,39,140,90
79,40,828,583
79,41,2169,1611
79,42,1427,1069
79,43,1721,1317
79,44,789,535
79,45,978,723
79,46,2315,1767
79,47,1019,753
79,48,978,723
79,49,2315,1767
79,51,2166,1644
79,52,2095,1594
79,53,2315,1767
79,54,863,617
79,55,2270,1649
79,56,238,181
79,57,140,90
79,58,498,338
79,59,845,594
79,60,1610,1237
79,61,608,432
79,62,789,535
79,63,658,447
79,64,1537,1100
79,65,1625,1151
79,66,2270,1649
79,67,1093,776
79,68,1994,1438
79,69,1443,1114
79,70,1166,812
79,71,2315,1767
79,72,1181,873
79,73,1466,1049
79,74,1019,737
79,75,2315,1767
79,76,978,723
79,77,1496,1069
79,78,1695,1297
79,80,2315,1767
79,81,912,651
79,82,2094,1509
79,83,1093,776
79,84,1466,1049
79,86,1843,1286
80,1,3177,2409
80,2,488,343
80,3,1522,1280
80,4,1378,984
80,5,202,184
80,6,1851,1558
80,7,1597,1147
80,8,1757,1401
80,9,2244,1902
80,10,2219,1673
80,11,1517,1077
80,12,0,0
80,13,1298,1074
80,14,1757,1401
80,15,1651,1300
80,16,2219,1673
80,17,1568,1264
80,18,0,0
80,19,4241,3247
80,20,1507,1067
80,21,4245,3173
80,22,2219,1673
80,23,1068,764
80,24,3600,2665
80,25,1699,1351
80,26,1550,1104
80,27,1433,1067
80,28,1504,1065
80,29,2287,1904
80,30,2219,1673
80,31,1823,1443
80,32,2219,1673
80,33,1346,964
80,34,2247,1904
80,35,1105,763
80,36,1851,1328
80,37,1465,1050
80,38,1129,782
80,39,2287,1904
80,40,2245,1768
80,41,1465,1050
80,42,888,814
80,43,2282,1644
80,44,1705,1356
80,45,2219,1673
80,46,0,0
80,47,3233,2608
80,48,2219,1673
80,49,0,0
80,51,2432,1774
80,52,1373,1022
80,53,0,0
80,54,1537,1214
80,55,2597,1873
80,56,2162,1767
80,57,2287,1904
80,58,1837,1539
80,59,2262,1779
80,60,1714,1238
80,61,1801,1419
80,62,1705,1356
80,63,1677,1387
80,64,1550,1104
80,65,2930,2229
80,66,2597,1873
80,67,3165,2441
80,68,1105,763
80,69,1881,1363
80,70,1598,1255
80,71,0,0
80,72,1133,976
80,73,1507,1067
80,74,2210,1749
80,75,0,0
80,76,2219,1673
80,77,1509,1073
80,78,2098,1518
80,79,2335,1974
80,81,3126,2507
80,82,943,643
80,83,3165,2441
80,84,1507,1067
80,86,3534,2634
81,1,477,330
81,2,3036,2302
81,3,1724,1347
81,4,2570,1891
81,5,3483,2719
81,6,1368,1077
81,7,1784,1317
81,8,1492,1145
81,9,1003,802
81,10,1191,855
81,11,2068,1574
81,12,3117,2448
81,13,1891,1459
81,14,1492,1145
81,15,1784,1342
81,16,1191,855
81,17,2426,1987
81,18,3117,2448
81,19,1817,1395
81,20,2108,1604
81,21,1820,1321
81,22,1191,855
81,23,3058,2262
81,24,1177,815
81,25,1458,1112
81,26,1844,1436
81,27,2109,1558
81,28,2149,1634
81,29,1009,830
81,30,1191,855
81,31,1303,995
81,32,1191,855
81,33,2100,1542
81,34,1000,800
81,35,2242,1671
81,36,1496,1105
81,37,2220,1627
81,38,2334,1738
81,39,1009,830
81,40,1279,920
81,41,2220,1627
81,42,2218,1741
81,43,1066,785
81,44,1465,1117
81,45,1191,855
81,46,3117,2448
81,47,228,198
81,48,1191,855
81,49,3117,2448
81,51,1559,1149
81,52,2152,1589
81,53,3117,2448
81,54,1589,1200
81,55,1358,998
81,56,963,764
81,57,1009,830
81,58,1290,1010
81,59,1262,908
81,60,1667,1231
81,61,1334,1015
81,62,1465,1117
81,63,1449,1119
81,64,1844,1436
81,65,713,514
81,66,1358,998
81,67,182,124
81,68,2242,1671
81,69,1500,1108
81,70,1808,1367
81,71,3117,2448
81,72,1973,1545
81,73,2108,1604
81,74,1212,867
81,75,3117,2448
81,76,1191,855
81,77,1885,1465
81,78,1243,915
81,79,912,743
81,80,3117,2448
81,82,2391,1777
81,83,182,124
81,84,2108,1604
81,86,931,634
82,1,2221,1760
82,2,632,516
82,3,1407,1202
82,4,715,517
82,5,1079,932
82,6,1610,1370
82,7,641,497
82,8,1399,1147
82,9,1946,1668
82,10,1339,1084
82,11,773,591
82,12,871,713
82,13,1473,1194
82,14,1399,1147
82,15,1244,978
82,16,1339,1084
82,17,824,780
82,18,871,713
82,19,3286,2597
82,20,763,583
82,21,3289,2524
82,22,1339,1084
82,23,766,589
82,24,2644,2015
82,25,1341,1094
82,26,806,618
82,27,746,574
82,28,760,581
82,29,1898,1628
82,30,1339,1084
82,31,1433,1167
82,32,1339,1084
82,33,390,314
82,34,1949,1670
82,35,149,113
82,36,895,679
82,37,509,400
82,38,199,151
82,39,1898,1628
82,40,1694,1385
82,41,509,400
82,42,1772,1514
82,43,1326,995
82,44,1347,1099
82,45,1339,1084
82,46,871,713
82,47,2619,2167
82,48,1339,1084
82,49,871,713
82,51,1476,1128
82,52,665,520
82,53,871,713
82,54,1233,999
82,55,1641,1227
82,56,1773,1491
82,57,1897,1628
82,58,1595,1343
82,59,1677,1372
82,60,759,589
82,61,1405,1139
82,62,1347,1099
82,63,1436,1191
82,64,806,618
82,65,2050,1640
82,66,1641,1227
82,67,2209,1791
82,68,149,113
82,69,925,713
82,70,1192,933
82,71,871,713
82,72,1577,1328
82,73,763,583
82,74,1543,1236
82,75,871,713
82,76,1339,1084
82,77,765,587
82,78,1142,868
82,79,2011,1722
82,80,871,713
82,81,2391,1968
82,83,2209,1791
82,84,763,583
82,86,2578,1984
83,1,295,204
83,2,2855,2176
83,3,1906,1516
83,4,2388,1765
83,5,3301,2592
83,6,1550,1246
83,7,1602,1191
83,8,1643,1258
83,9,1184,977
83,10,1009,721
83,11,1977,1520
83,12,3094,2373
83,13,2072,1628
83,14,1643,1258
83,15,1698,1303
83,16,1009,721
83,17,2336,1933
83,18,3094,2373
83,19,1635,1268
83,20,2018,1550
83,21,1639,1195
83,22,1009,721
83,23,2876,2136
83,24,995,688
83,25,1609,1224
83,26,1679,1300
83,27,1927,1431
83,28,2059,1581
83,29,1191,1005
83,30,1009,721
83,31,1485,1164
83,32,1009,721
83,33,1918,1415
83,34,1182,976
83,35,2061,1544
83,36,1314,979
83,37,2038,1501
83,38,2152,1612
83,39,1191,1005
83,40,1097,786
83,41,2038,1501
83,42,2400,1910
83,43,884,658
83,44,1615,1229
83,45,1009,721
83,46,3094,2373
83,47,410,374
83,48,1009,721
83,49,3094,2373
83,51,1377,1023
83,52,1970,1462
83,53,3094,2373
83,54,1679,1273
83,55,1176,872
83,56,1145,933
83,57,1191,1005
83,58,1472,1179
83,59,1080,773
83,60,1485,1105
83,61,1516,1185
83,62,1615,1229
83,63,1631,1288
83,64,1679,1300
83,65,531,380
83,66,1176,872
83,67,0,0
83,68,2061,1544
83,69,1318,982
83,70,1752,1335
83,71,3094,2373
83,72,2155,1714
83,73,2018,1550
83,74,1030,733
83,75,3094,2373
83,76,1009,721
83,77,1720,1328
83,78,1061,789
83,79,1093,918
83,80,3094,2373
83,81,182,175
83,82,2209,1651
83,84,2018,1550
83,86,750,508
84,1,2014,1631
84,2,1196,911
84,3,779,715
84,4,1323,969
84,5,1643,1328
84,6,982,882
84,7,871,684
84,8,771,659
84,9,1318,1180
84,10,1009,815
84,11,41,29
84,12,1435,1108
84,13,845,707
84,14,771,659
84,15,616,491
84,16,1009,815
84,17,279,354
84,18,1435,1108
84,19,3353,2700
84,20,0,0
84,21,3357,2626
84,22,1009,815
84,23,1330,984
84,24,2714,2120
84,25,713,606
84,26,340,244
84,27,1175,893
84,28,2,2
84,29,1270,1141
84,30,1009,815
84,31,805,680
84,32,1009,815
84,33,785,624
84,34,1321,1183
84,35,662,481
84,36,836,661
84,37,904,710
84,38,686,500
84,39,1270,1141
84,40,1215,968
84,41,904,710
84,42,1194,1036
84,43,1118,866
84,44,719,612
84,45,1009,815
84,46,1435,1108
84,47,2216,1845
84,48,1009,815
84,49,1435,1108
84,51,1563,1193
84,52,1158,882
84,53,1435,1108
84,54,605,511
84,55,1512,1152
84,56,1145,1004
84,57,1269,1140
84,58,967,856
84,59,1231,979
84,60,894,706
84,61,777,651
84,62,719,612
84,63,808,704
84,64,340,244
84,65,1720,1370
84,66,1512,1152
84,67,2018,1642
84,68,662,481
84,69,840,663
84,70,564,446
84,71,1435,1108
84,72,949,841
84,73,0,0
84,74,1176,940
84,75,1435,1108
84,76,1009,815
84,77,298,213
84,78,1092,847
84,79,1383,1235
84,80,1435,1108
84,81,2108,1743
84,82,763,552
84,83,2018,1642
84,86,2468,1940
86,1,600,481
86,2,3161,2464
86,3,2529,2012
86,4,2490,1915
86,5,3608,2880
86,6,2289,1837
86,7,1953,1518
86,8,2131,1677
86,9,1934,1605
86,10,1497,1140
86,11,2428,1925
86,12,3401,2677
86,13,2638,2077
86,14,2131,1677
86,15,2186,1722
86,16,1497,1140
86,17,2786,2338
86,18,3401,2677
86,19,901,776
86,20,2468,1955
86,21,905,703
86,22,1497,1140
86,23,2978,2286
86,24,261,196
86,25,2097,1643
86,26,2129,1705
86,27,2072,1603
86,28,2509,1986
86,29,1941,1633
86,30,1497,1140
86,31,2043,1604
86,32,1497,1140
86,33,2305,1777
86,34,1931,1604
86,35,2429,1890
86,36,1781,1374
86,37,2374,1827
86,38,2520,1958
86,39,1941,1633
86,40,1585,1205
86,41,2374,1827
86,42,2965,2359
86,43,1350,1053
86,44,2103,1648
86,45,1497,1140
86,46,3401,2677
86,47,1159,1002
86,48,1497,1140
86,49,3401,2677
86,51,1225,977
86,52,2112,1634
86,53,3401,2677
86,54,2167,1692
86,55,1457,1143
86,56,1895,1567
86,57,1941,1633
86,58,2211,1768
86,59,1568,1192
86,60,1878,1461
86,61,2032,1591
86,62,2103,1648
86,63,2277,1801
86,64,2129,1705
86,65,1019,799
86,66,1457,1143
86,67,750,626
86,68,2429,1890
86,69,1785,1377
86,70,2240,1754
86,71,3401,2677
86,72,2720,2163
86,73,2468,1955
86,74,1518,1152
86,75,3401,2677
86,76,1497,1140
86,77,2170,1733
86,78,1527,1184
86,79,1843,1546
86,80,3401,2677
86,81,931,803
86,82,2578,1997
86,83,750,626
86,84,2468,1955
