,frame,length,turning_smoothed,turning
1491,1491,,0.4815124922884784,0.4890739899953726
1492,1492,,0.4556812872204679,0.4532622257163009
1493,1493,,0.42431089293906127,0.4190911308645962
1494,1494,,0.38901487571471555,0.3833766332945548
1495,1495,,0.34946866910324337,0.3478883912799954
1496,1496,,0.30671630083306417,0.3131357907096016
1497,1497,,0.2600355283470518,0.261713502401205
1498,1498,,0.21060484855095357,0.2072962264378693
1499,1499,,0.15943621564147495,0.1571831596136973
1500,1500,,0.10628969058181731,0.1048769387302338
1501,1501,,0.052866593037131926,0.0689959982287109
1502,1502,,-0.0015722345553145951,0.0
1503,1503,,-0.055687595674958706,-0.0546330792393594
1504,1504,,-0.1097335910869196,-0.121772133307997
1505,1505,,-0.16262032517977107,-0.1570083259502851
1506,1506,,-0.21325942527342878,-0.2257165973941696
1507,1507,,-0.26278588405233744,-0.2601003837573831
1508,1508,,-0.3081854352077716,-0.3131547775706915
1509,1509,,-0.3505092740250363,-0.348457327308122
1510,1510,,-0.389353207617388,-0.3831860296510613
1511,1511,,-0.4237961781490073,-0.419419357691047
1512,1512,,-0.4545365114693108,-0.4535976961077717
1513,1513,,-0.4809231227972821,-0.4881075615949296
1514,1514,,-0.5012570946341579,-0.5062774252307306
1515,1515,,-0.5176602583587091,-0.5233536630494854
1516,1516,,-0.5307634246815925,-0.5241973992945244
1517,1517,,-0.5405311471069585,-0.541078695956249
1518,1518,,-0.5447261113379338,-0.5409948742001861
1519,1519,,-0.5449228813529854,-0.541078695956249
1520,1520,,-0.5406053095103949,-0.5409758284468473
1521,1521,,-0.5323333254836983,-0.523575764122014
1522,1522,,-0.5175166332828307,-0.522603045793324
1523,1523,,-0.4979125868273102,-0.4892830175224836
1524,1524,,-0.47275908056341126,-0.4704812156105449
1525,1525,,-0.44327734720380213,-0.4532121376068047
1526,1526,,-0.40982229723729974,-0.4189921426961576
1527,1527,,-0.3730794415792455,-0.3836112154755241
1528,1528,,-0.33272031238372507,-0.348212531621416
1529,1529,,-0.2882007617468376,-0.2778563966227948
1530,1530,,-0.24100363194183985,-0.2257165973941696
1531,1531,,-0.190171032230424,-0.1927007586623855
1532,1532,,-0.1382815844078011,-0.1398748126691882
1533,1533,,-0.08446213478734838,-0.0721636289596575
1534,1534,,-0.030581818361836526,-0.0155026339250164
1535,1535,,0.024085639149885072,0.0201585592841276
1536,1536,,0.07837935749618126,0.0670928226993517
1537,1537,,0.13037510570285507,0.1188403445677652
1538,1538,,0.18227208067418668,0.1748623492246206
1539,1539,,0.2309105735708246,0.2287492495929896
1540,1540,,0.2769627112145901,0.2798171085232431
1541,1541,,0.3208634688363572,0.3306223114902592
1542,1542,,0.36177081809164374,0.3665440543243327
1543,1543,,0.39885182294766164,0.4013319307725054
1544,1544,,0.4330776650591833,0.436172752089592
1545,1545,,0.4620266697894282,0.4542194853002939
1546,1546,,0.48534091114729855,0.4887727143008386
1547,1547,,0.5057453376312337,0.5060105807784299
1548,1548,,0.5207248359871058,0.5236964360919154
1549,1549,,0.5312947848950761,0.5241796287829132
1550,1550,,0.5360669513641342,0.5404195002705842
1551,1551,,0.5363392835816597,0.5413258444332851
1552,1552,,0.5323799079415296,0.5244092235441183
1553,1553,,0.5235104855515862,0.5235536297813258
1554,1554,,0.511292218502618,0.5062884131449402
1555,1555,,0.4937010342078683,0.4886850623091379
1556,1556,,0.47198301261790615,0.4709777246277398
1557,1557,,0.4461133110829078,0.4535250335708871
1558,1558,,0.4153638248925541,0.4177781666106183
1559,1559,,0.38100167445809546,0.3839597427627174
1560,1560,,0.34168124120475,0.3485033376374085
1561,1561,,0.30044012366333883,0.2955683718962488
1562,1562,,0.25489248852921237,0.261218534614535
1563,1563,,0.2067843686036129,0.1915391114322458
1564,1564,,0.15515522975834542,0.1573100921610595
1565,1565,,0.10319752340540345,0.1072260489736881
1566,1566,,0.04878281793875948,0.0517465917098353
1567,1567,,-0.0070576345217685365,0.0
1568,1568,,-0.06161154352671499,-0.0687321421243664
1569,1569,,-0.11568985071605867,-0.1063169706498769
1570,1570,,-0.1674697922271214,-0.1744788128184246
1571,1571,,-0.21772730756428293,-0.2252767792140552
1572,1572,,-0.26515225242189705,-0.2608606339728132
1573,1573,,-0.31016834510432245,-0.3152397310398172
1574,1574,,-0.3512197810790176,-0.348212531621416
1575,1575,,-0.3894288588341763,-0.4005673019126974
1576,1576,,-0.42383909406745457,-0.419462412393455
1577,1577,,-0.4534741516181417,-0.4541542233201516
1578,1578,,-0.4797169380352353,-0.4719118836604573
1579,1579,,-0.49885377581978424,-0.5059362547994438
1580,1580,,-0.515373208455378,-0.5069696550179695
1581,1581,,-0.5274253933234255,-0.5233554072852222
1582,1582,,-0.5359620069348422,-0.5409483209510616
1583,1583,,-0.5391303958175894,-0.5409483209510616
1584,1584,,-0.537240994402146,-0.5408154353165437
1585,1585,,-0.531853869847573,-0.5235372180787844
1586,1586,,-0.5212735519601241,-0.5237136381043197
1587,1587,,-0.5054477011465143,-0.5061072279525501
1588,1588,,-0.4858020074929745,-0.4875574632674377
1589,1589,,-0.461578852955851,-0.4539192932769206
1590,1590,,-0.4328380139798456,-0.4360303231192638
1591,1591,,-0.3982695300627174,-0.4015653293640105
1592,1592,,-0.36082056800109086,-0.3659207016420874
1593,1593,,-0.3194987641795986,-0.33090171324691
1594,1594,,-0.2752781473186852,-0.2623525888465138
1595,1595,,-0.22781913809383023,-0.22771348194518
1596,1596,,-0.17824475134484127,-0.1723243615306921
1597,1597,,-0.1271761442255336,-0.1399246705741177
1598,1598,,-0.07424316018082253,-0.0698450499167408
1599,1599,,-0.02114600074743502,-0.0193026216186832
1600,1600,,0.0324411386876872,0.0355581286114578
1601,1601,,0.08506370034357891,0.0845437555129981
1602,1602,,0.13757220213104532,0.1407945192184911
1603,1603,,0.1881137306185579,0.1912831665357917
1604,1604,,0.23740954505598846,0.2273715856774008
1605,1605,,0.28302347993456073,0.2778104222535381
1606,1606,,0.3253839470800075,0.3306788885764789
1607,1607,,0.36498124350401234,0.3667058005284215
1608,1608,,0.4007768187744897,0.4011627793310818
1609,1609,,0.4334369439546865,0.4365492842588354
1610,1610,,0.46002657800351593,0.454548243288698
1611,1611,,0.4833418443132091,0.4881052960094004
1612,1612,,0.5013041284612193,0.505973223546972
1613,1613,,0.5167935506416133,0.5232140506493209
1614,1614,,0.5256836987636838,0.523637674255936
1615,1615,,0.5309077840868875,0.5247316731949678
1616,1616,,0.5301688630233384,0.5238158601558158
1617,1617,,0.5257438589818858,0.523637674255936
1618,1618,,0.5159936635875196,0.5072464115055906
1619,1619,,0.5001835059318299,0.5062354790857035
1620,1620,,0.48103569329944373,0.4884066994921858
1621,1621,,0.45825112884383334,0.4539704917336553
1622,1622,,0.4307406374431929,0.4363574484112887
1623,1623,,0.3979717992924694,0.4014051658460536
1624,1624,,0.3608747871349707,0.3660565158474183
1625,1625,,0.3203816081691689,0.3154875882689747
1626,1626,,0.2781857583923199,0.2787550323798283
1627,1627,,0.23194765744337614,0.2254255998097272
1628,1628,,0.18343548440016524,0.1916003896967686
1629,1629,,0.13168789980083953,0.1229291399997374
1630,1630,,0.07977351047782152,0.0870521626104497
1631,1631,,0.02677982528594103,0.018097571467604
1632,1632,,-0.02590996311873903,-0.0203224050710054
1633,1633,,-0.07848826204118112,-0.0693865011766839
1634,1634,,-0.12969091937110025,-0.1396087290789431
1635,1635,,-0.1802540287829054,-0.1898769045375768
1636,1636,,-0.22856078465884339,-0.2257663238983554
1637,1637,,-0.27367051890885424,-0.2586764364997299
1638,1638,,-0.31660643351828716,-0.3136206522166982
1639,1639,,-0.3558773060895434,-0.3658518326997936
1640,1640,,-0.39264245185661667,-0.4015157018803508
1641,1641,,-0.42467100880248987,-0.4190774677025314
1642,1642,,-0.4529467427725847,-0.4545154427813952
1643,1643,,-0.4765243747532172,-0.471959438044143
1644,1644,,-0.4967376242660682,-0.505807576814644
1645,1645,,-0.5101230517411097,-0.5065341703664665
1646,1646,,-0.5204291201491086,-0.5231502877170242
1647,1647,,-0.5263922465511321,-0.5232526712406127
1648,1648,,-0.5276894031587,-0.5233062566534499
1649,1649,,-0.5257169780429696,-0.5235345615564909
1650,1650,,-0.5185008602523573,-0.5233591498071956
1651,1651,,-0.5063487676028658,-0.506050600584289
1652,1652,,-0.49013684712958355,-0.4891417396651958
1653,1653,,-0.4705680422434957,-0.4711072272083582
1654,1654,,-0.4471713002450905,-0.4363701124368018
1655,1655,,-0.41786839133143366,-0.4185169839460571
1656,1656,,-0.38417004883728156,-0.3837913365528617
1657,1657,,-0.3471322731082414,-0.348771003583907
1658,1658,,-0.3057269431880663,-0.3141364883413781
1659,1659,,-0.26118412261489704,-0.2779474223166143
1660,1660,,-0.21309274973875705,-0.2091272507228572
1661,1661,,-0.16261185028866637,-0.1560805005954726
1662,1662,,-0.11027935420549494,-0.1214334669656954
1663,1663,,-0.05774429608045362,-0.0512691745730138
1664,1664,,-0.00424045163999702,0.0
1665,1665,,0.04889297435375072,0.0519013984581729
1666,1666,,0.10186266155410463,0.1046883306600448
1667,1667,,0.15288036691290827,0.157266549532854
1668,1668,,0.2027155732194138,0.2105095621273561
1669,1669,,0.25008722862522637,0.2428953328076047
1670,1670,,0.2938219602040881,0.2956045836626429
1671,1671,,0.33476026824340654,0.3310449833054437
1672,1672,,0.37134795389434294,0.3661424974127588
1673,1673,,0.4040577705554207,0.4012900153740294
1674,1674,,0.43339685364769,0.4357000077613239
1675,1675,,0.45945109941147794,0.4544287812321037
1676,1676,,0.481014207424035,0.488292851224938
1677,1677,,0.49769064763537785,0.5051400266769929
1678,1678,,0.5112066715177654,0.5058490256589747
1679,1679,,0.5203163363748239,0.5234584976724829
1680,1680,,0.5244002555573222,0.5237411422161775
1681,1681,,0.5233453659907173,0.5233554072852222
1682,1682,,0.5174248503491342,0.5066467652271612
1683,1683,,0.5063988759923769,0.5058982306203091
1684,1684,,0.48991428354807387,0.4884023442716919
1685,1685,,0.46935086754590916,0.4714834944302669
1686,1686,,0.44369512064148997,0.4533031504097266
1687,1687,,0.41481236506718927,0.4187277908331039
1688,1688,,0.3814920291232931,0.3840440982025996
1689,1689,,0.3448980377981911,0.3482409214708205
1690,1690,,0.3045792229553603,0.2988126078619642
1691,1691,,0.2616887945654527,0.2608363646022198
1692,1692,,0.21588961232686524,0.2092468568195399
1693,1693,,0.16743023916737776,0.1558682013983225
1694,1694,,0.11759019233867547,0.12144661690126
1695,1695,,0.06554584953077484,0.0708272727453678
1696,1696,,0.012572857751958638,0.0156849881156219
1697,1697,,-0.0401423785527614,-0.0348695815547897
1698,1698,,-0.09151154183726512,-0.086575498749074
1699,1699,,-0.1423112495522356,-0.1385621455762753
1700,1700,,-0.1907786490494893,-0.1926174392158195
1701,1701,,-0.23731375220837048,-0.2465362942659009
1702,1702,,-0.2828452413108008,-0.2790798421899014
1703,1703,,-0.3244230005977643,-0.3313965574643195
1704,1704,,-0.3633181565530374,-0.3657473012623444
1705,1705,,-0.39850595343939316,-0.4018439444577397
1706,1706,,-0.42993739982897594,-0.4358410651200165
1707,1707,,-0.45640611291571676,-0.4535283591998467
1708,1708,,-0.47794003900216875,-0.4716155678623276
1709,1709,,-0.4946082177119232,-0.4885844341256677
1710,1710,,-0.5086702766798816,-0.5063507850760227
1711,1711,,-0.5182369495072822,-0.5235345615564909
1712,1712,,-0.5229679840011071,-0.5231502877170242
1713,1713,,-0.5236514482486322,-0.5234318022934593
1714,1714,,-0.5199631385212317,-0.5235345615564909
1715,1715,,-0.5116931731129262,-0.5062774252307306
1716,1716,,-0.4988613507777642,-0.4890824358382816
1717,1717,,-0.4814870628228322,-0.4885645694941051
1718,1718,,-0.45967449317347303,-0.4535976961077717
1719,1719,,-0.432296542150582,-0.4365420171998688
1720,1720,,-0.4012595242235956,-0.4019033753082242
1721,1721,,-0.36530445314199933,-0.3836419822003965
1722,1722,,-0.32548714265997125,-0.3312439400772967
1723,1723,,-0.2832453576150807,-0.2782996590051113
1724,1724,,-0.23770686560859855,-0.2260175982128315
1725,1725,,-0.1901927802863796,-0.192139366468575
1726,1726,,-0.13998947529796124,-0.1408787250172648
1727,1727,,-0.08825497525600515,-0.0846679482595031
1728,1728,,-0.036622455250194474,-0.0361288505127755
1729,1729,,0.015143737994261938,0.0157467298498688
1730,1730,,0.06783402169162721,0.0715756331886232
1731,1731,,0.11822483025491592,0.1219721555300211
1732,1732,,0.16704046985383517,0.1575969015292545
1733,1733,,0.21452455983150828,0.208720858433216
1734,1734,,0.25884849153598016,0.2625800950300676
1735,1735,,0.30107351149807415,0.2969056248284958
1736,1736,,0.3401605439622011,0.3488952889424517
1737,1737,,0.37669867875474966,0.3833254367896143
1738,1738,,0.4093327726512496,0.4018706474404565
1739,1739,,0.4377891864242961,0.4361316197153517
1740,1740,,0.46156911325168065,0.4545929611595555
1741,1741,,0.4812970637638923,0.4884580770022284
1742,1742,,0.4965167534457016,0.5052608341791869
1743,1743,,0.507656231470266,0.5064243976859674
1744,1744,,0.5140459653291082,0.5066538623585006
1745,1745,,0.5156678195108123,0.5230183117374189
1746,1746,,0.5124187878313782,0.5066607399375928
1747,1747,,0.5041973345438423,0.506123772752321
1748,1748,,0.49212140025023904,0.4889186893193586
1749,1749,,0.4757924478142895,0.4708503655917258
1750,1750,,0.45469911162866267,0.4535194006011151
1751,1751,,0.4305090498336239,0.4364479483459258
1752,1752,,0.4006861589417678,0.401551379638821
1753,1753,,0.3669661418225636,0.3658566586052541
1754,1754,,0.33024636131048996,0.331184236802643
1755,1755,,0.28978184158173714,0.2958590221961096
1756,1756,,0.24666986272234898,0.2465159409320276
1757,1757,,0.20065888368019902,0.1936946144970668
1758,1758,,0.15197819380150518,0.156307586231241
1759,1759,,0.10165758857581444,0.1038719139429893
1760,1760,,0.05041038708138296,0.0497673007500666
1761,1761,,-0.0019252047764185508,0.0
1762,1762,,-0.05421682034892045,-0.0523864820970595
1763,1763,,-0.10523663353810411,-0.1073919266565142
1764,1764,,-0.15527023702704668,-0.1586552621864014
1765,1765,,-0.20293330035630114,-0.2087771821820652
1766,1766,,-0.24912093236616475,-0.243628528933733
1767,1767,,-0.2927801442498525,-0.2965773687490436
1768,1768,,-0.33292790861468996,-0.3311694281306858
1769,1769,,-0.3687715399134244,-0.367002659564499
1770,1770,,-0.40086704038750004,-0.4016326995079559
1771,1771,,-0.42965813716948736,-0.4364386939280984
1772,1772,,-0.45517333615347394,-0.454028499582187
1773,1773,,-0.4741610797750575,-0.4712180080779402
1774,1774,,-0.48989908895869866,-0.488780057157585
1775,1775,,-0.5026811218296547,-0.5063507850760227
1776,1776,,-0.5112698294222988,-0.50664313101762
1777,1777,,-0.5146291039988415,-0.523395380455751
1778,1778,,-0.5140972336366006,-0.5061912881463838
1779,1779,,-0.5091655484204056,-0.5059776799345351
1780,1780,,-0.4997219043202316,-0.4883950309488289
1781,1781,,-0.48615055717222655,-0.4886017334767831
1782,1782,,-0.46812355387906457,-0.4716841753587324
1783,1783,,-0.4447096595308121,-0.4528817171685247
1784,1784,,-0.4169913058708804,-0.4189575568705349
1785,1785,,-0.3859027470384059,-0.3844788138439986
1786,1786,,-0.3508450010806897,-0.3488996705929756
1787,1787,,-0.3114907292876132,-0.3315063424421567
1788,1788,,-0.2687190771408946,-0.2611894758286193
1789,1789,,-0.22374644232772334,-0.2094570082360743
1790,1790,,-0.17627000135396978,-0.1771765281977552
1791,1791,,-0.12548902905372916,-0.1369465999953204
1792,1792,,-0.07475089529773007,-0.0696545737285682
1793,1793,,-0.02178622647117504,-0.0188656860216707
1794,1794,,0.03009790197737959,0.0333209958782471
1795,1795,,0.08163949170171601,0.0857762719029874
1796,1796,,0.1313746393222518,0.121265860507233
1797,1797,,0.17952327821946276,0.1739806361862616
1798,1798,,0.22567071364025415,0.2263380185934194
1799,1799,,0.269996052049575,0.2791134940238085
1800,1800,,0.31146901733210103,0.3131771089686332
1801,1801,,0.349616045117581,0.3496192697360844
1802,1802,,0.3833469734410451,0.3833190049184061
1803,1803,,0.4148851370448148,0.4189489671335528
1804,1804,,0.441169503984108,0.4361158411205946
1805,1805,,0.4618138871324148,0.4537795082772669
1806,1806,,0.4793890611867805,0.4885844341256677
1807,1807,,0.49324446279927603,0.4892260114799048
1808,1808,,0.5019976464144145,0.5058982306203091
1809,1809,,0.506743990776862,0.506050600584289
1810,1810,,0.5063277609067491,0.506123772752321
1811,1811,,0.5007798584371778,0.5057321516986484
