distance,kmb1,mtr1,hr
"6820",7.488225936889648,1.910654664039612,31.000
"6821",7.487295627593994,1.911400794982910,31.000
"6822",7.490736961364746,1.926674127578735,31.000
"6823",7.494196891784668,1.927286744117737,31.000
"6824",7.492936611175538,1.912574052810669,31.000
"6825",7.497663497924806,1.927791237831116,31.000
"6826",7.501126766204834,1.928187251091003,31.000
"6827",7.499750614166260,1.943401575088501,31.000
"6828",7.503141880035400,1.928473830223083,31.000
"6829",7.503141880035400,1.928650379180908,31.000
"6830",7.506515502929688,1.943799853324890,31.000
"6831",7.509864330291748,1.943831682205200,31.000
"6832",7.508046150207520,1.943751335144043,31.000
"6833",7.513187408447266,1.943751335144043,31.000
"6834",7.516482353210450,1.943557858467102,31.000
"6835",7.514524936676026,1.943251013755798,31.000
"6836",7.517722129821778,1.958277225494385,31.000
"6837",7.522983074188232,1.942830324172974,31.000
"6838",7.520888805389404,1.942295074462891,31.000
"6839",7.524029254913330,1.957241892814636,31.000
"6840",7.527147293090820,1.956550717353821,31.000
"6841",7.524683475494386,1.956550717353821,31.000
"6842",7.530232906341554,1.955743193626404,31.000
"6843",7.527720451354980,1.954818725585938,31.000
"6844",7.530674934387208,1.969652175903320,31.000
"6845",7.533514976501466,1.968565940856934,31.000
"6846",7.533514976501466,1.952618837356567,31.000
"6847",7.536241054534912,1.967361092567444,31.000
"6848",7.538861274719238,1.966037750244141,31.000
"6849",7.536036968231202,1.964595437049866,31.000
"6850",7.541381359100342,1.964595437049866,31.000
"6851",7.543802261352540,1.963034152984619,31.000
"6852",7.540884971618652,1.977640390396118,31.000
"6853",7.543149471282960,1.975909113883972,31.000
"6854",7.545316219329834,1.959553122520447,31.000
"6855",7.545316219329834,1.974057316780090,31.000
"6856",7.547396183013916,1.972085118293762,31.000
"6857",7.543985843658448,1.969991922378540,31.000
"6858",7.545958995819092,1.984394192695618,31.000
"6859",7.551335811614990,1.967778325080872,31.000
"6860",7.547872543334962,1.965443730354309,31.000
"6861",7.549740314483644,1.979735374450684,31.000
"6862",7.551577091217042,1.977223277091980,31.000
"6863",7.551577091217042,1.960411429405212,31.000
"6864",7.553397178649902,1.974589586257935,31.000
"6865",7.555216789245606,1.971834063529968,31.000
"6866",7.551416397094728,1.985952377319336,31.000
"6867",7.553279399871826,1.968957066535950,31.000
"6868",7.553279399871826,1.965958356857300,31.000
"6869",7.555187225341798,1.979956984519958,31.000
"6870",7.557160854339600,1.976775765419006,31.000
"6871",7.553173065185548,1.973472714424133,31.000
"6872",7.559222221374512,1.973472714424133,31.000
"6873",7.561391830444336,1.970047473907471,31.000
"6874",7.557547569274902,1.966500520706177,31.000
"6875",7.559941291809082,1.980243682861328,31.000
"6876",7.566155433654786,1.962832212448120,31.000
"6877",7.562504768371582,1.959042549133301,31.000
"6878",7.565265178680420,1.972656250000000,31.000
"6879",7.568248271942140,1.968679904937744,31.000
"6880",7.568248271942140,1.968679904937744,31.000
"6881",7.571484565734864,1.964582085609436,31.000
"6882",7.568009376525880,1.960363507270813,31.000
"6883",7.571675300598146,1.973766326904297,31.000
"6884",7.575356483459474,1.956024169921875,31.000
"6885",7.575356483459474,1.951564431190491,31.000
"6886",7.578992843627930,1.964830636978149,31.000
"6887",7.582609176635742,1.960181593894958,31.000
"6888",7.578920364379884,1.955413103103638,31.000
"6889",7.586232662200928,1.955413103103638,31.000
"6890",7.589888095855714,1.950524926185608,31.000
"6891",7.586237907409668,1.963565230369568,31.000
"6892",7.590051651000978,1.958486437797546,31.000
"6893",7.590051651000978,1.940392017364502,31.000
"6894",7.594265460968018,1.953289031982422,31.000
"6895",7.598920345306396,1.947972774505615,31.000
"6896",7.595838069915772,1.942538976669312,31.000
"6897",7.601132392883302,1.942538976669312,31.000
"6898",7.609261512756348,1.936987996101379,31.000
"6899",7.606950283050538,1.931320428848267,31.000
"6900",7.613298892974854,1.943904042243958,31.000
"6901",7.619998455047608,1.938045740127563,31.000
"6902",7.619998455047608,1.919638514518738,31.000
"6903",7.626851558685304,1.932072043418884,31.000
"6904",7.634027481079102,1.925983428955078,31.000
"6905",7.632897853851318,1.938318133354187,31.000
"6906",7.641417980194092,1.919780850410461,31.000
"6907",7.640495300292970,1.913465142250061,31.000
"6908",7.648155689239502,1.925646066665649,31.000
"6909",7.655872821807862,1.919140577316284,31.000
"6910",7.655328750610352,1.900496840476990,31.000
"6911",7.663751602172852,1.912522912025452,31.000
"6912",7.671977043151856,1.905794501304626,31.000
"6913",7.672278404235840,1.898955702781677,31.000
"6914",7.681244850158692,1.910798668861389,31.000
"6915",7.689253807067872,1.892007827758789,31.000
"6916",7.690411090850830,1.884951710700989,31.000
"6917",7.700007915496826,1.896636366844177,31.000
"6918",7.710093975067140,1.889393568038940,31.000
"6919",7.710093975067140,1.889393568038940,31.000
"6920",7.720647335052490,1.882044076919556,31.000
"6921",7.723771095275880,1.874589323997498,31.000
"6922",7.735347747802734,1.886004447937012,31.000
"6923",7.743076324462892,1.867030024528503,31.000
"6924",7.747341632843018,1.859367609024048,31.000
"6925",7.759735107421876,1.870621442794800,31.000
"6926",7.772511482238770,1.862775921821594,31.000
"6927",7.778017520904542,1.843737602233887,31.000
"6928",7.785656452178956,1.854829192161560,31.000
"6929",7.799153327941896,1.846782445907593,31.000
"6930",7.805724143981934,1.857759952545166,31.000
"6931",7.820081710815430,1.849532604217529,31.000
"6932",7.820081710815430,1.830394387245178,31.000
"6933",7.834761619567872,1.841207981109619,31.000
"6934",7.849750041961670,1.832786798477173,31.000
"6935",7.857964515686036,1.824270725250244,31.000
"6936",7.864920139312744,1.824270725250244,31.000
"6937",7.879977226257324,1.815661191940308,31.000
"6938",7.888651847839356,1.806959152221680,31.000
"6939",7.903912067413330,1.817408084869385,31.000
"6940",7.919106960296632,1.798166513442993,31.000
"6941",7.919106960296632,1.789284229278564,31.000
"6942",7.934208393096924,1.799567580223083,31.000
"6943",7.949186801910400,1.790514469146729,31.000
"6944",7.958559989929200,1.800678014755249,31.000
"6945",7.964015007019044,1.781375050544739,31.000
"6946",7.973555088043214,1.772150516510010,31.000
"6947",7.988360404968262,1.782147645950317,31.000
"6948",8.002951622009277,1.772756576538086,31.000
"6949",8.002951622009277,1.753452539443970,31.000
"6950",8.017307281494142,1.763283491134644,31.000
"6951",8.031401634216310,1.753730416297913,31.000
"6952",8.041271209716799,1.744098424911499,31.000
"6953",8.055180549621582,1.744098424911499,31.000
"6954",8.058726310729980,1.734389662742615,31.000
"6955",8.068777084350586,1.724605441093445,31.000
"6956",8.082042694091799,1.734065532684326,31.000
"6957",8.094959259033203,1.724124908447266,31.000
"6958",8.094959259033203,1.724124908447266,31.000
"6959",8.107507705688478,1.714112639427185,31.000
"6960",8.117515563964844,1.704030513763428,31.000
"6961",8.129725456237795,1.713201403617859,31.000
"6962",8.131444931030273,1.693880081176758,31.000
"6963",8.141530036926270,1.683663368225098,31.000
"6964",8.152915000915527,1.692669272422791,31.000
"6965",8.163870811462402,1.682306051254272,31.000
"6966",8.163870811462402,1.663038611412048,31.000
"6967",8.174384117126467,1.671880125999451,31.000
"6968",8.184444427490234,1.661394000053406,31.000
"6969",8.194329261779785,1.670111775398254,31.000
"6970",8.203928947448730,1.650849223136902,31.000
"6971",8.203928947448730,1.640248060226440,31.000
"6972",8.213053703308105,1.648802518844604,31.000
"6973",8.221698760986328,1.638065457344055,31.000
"6974",8.231288909912109,1.627276182174683,31.000
"6975",8.229856491088867,1.627276182174683,31.000
"6976",8.237522125244142,1.616436839103699,31.000
"6977",8.247083663940430,1.605549335479736,31.000
"6978",8.254238128662109,1.613737463951111,31.000
"6979",8.251366615295410,1.594615817070007,31.000
"6980",8.260892868041992,1.583638548851013,31.000
"6981",8.267046928405762,1.591666698455811,31.000
"6982",8.272700309753418,1.580568313598633,31.000
"6983",8.281895637512209,1.580568313598633,31.000
"6984",8.277853965759277,1.569431066513062,31.000
"6985",8.287031173706056,1.558256626129150,31.000
"6986",8.291558265686035,1.566003799438477,31.000
"6987",8.295342445373535,1.554716587066650,31.000
"6988",8.295342445373535,1.535806417465210,31.000
"6989",8.298380851745605,1.543397426605225,31.000
"6990",8.300671577453613,1.532048821449280,31.000
"6991",8.308494567871094,1.520672798156738,31.000
"6992",8.302215576171877,1.520672798156738,31.000
"6993",8.303011894226074,1.509271979331970,31.000
"6994",8.310339927673340,1.497848868370056,31.000
"6995",8.310144424438478,1.505088448524475,31.000
"6996",8.309205055236816,1.486405611038208,31.000
"6997",8.309205055236816,1.493569612503052,31.000
"6998",8.307528495788574,1.482033729553223,31.000
"6999",8.313616752624512,1.470483422279358,31.000
"7000",8.310962677001953,1.477453470230103,31.000
"7001",8.301980018615724,1.458920836448669,31.000
"7002",8.307582855224609,1.447349071502686,31.000
"7003",8.303485870361328,1.454171657562256,31.000
"7004",8.298678398132324,1.442519903182983,31.000
"7005",8.298678398132324,1.424186944961548,31.000
"7006",8.293170928955078,1.430864572525024,31.000
"7007",8.286972999572754,1.419207930564880,31.000
"7008",8.291153907775881,1.425769448280334,31.000
"7009",8.284057617187500,1.407552957534790,31.000
"7010",8.284057617187500,1.395902276039124,31.000
"7011",8.276299476623535,1.402322530746460,31.000
"7012",8.267893791198730,1.390609145164490,31.000
"7013",8.270956039428713,1.378906011581421,31.000
"7014",8.258854866027832,1.378906011581421,31.000
"7015",8.249197959899902,1.367216229438782,31.000
"7016",8.251873016357422,1.355542421340942,31.000
"7017",8.241617202758791,1.361643791198730,31.000
"7018",8.228639602661135,1.343887209892273,31.000
"7019",8.231082916259766,1.349921941757202,31.000
"7020",8.220282554626467,1.338222384452820,31.000
"7021",8.222185134887695,1.326548218727112,31.000
"7022",8.211034774780273,1.326548218727112,31.000
"7023",8.197934150695803,1.314902186393738,31.000
"7024",8.199651718139648,1.303287506103516,31.000
"7025",8.188050270080566,1.309018969535828,31.000
"7026",8.176254272460938,1.297375440597534,31.000
"7027",8.176254272460938,1.280163407325745,31.000
"7028",8.164470672607422,1.285769820213318,31.000
"7029",8.152790069580078,1.274205207824707,31.000
"7030",8.153935432434082,1.279707789421082,31.000
"7031",8.141223907470703,1.262684702873230,31.000
"7032",8.142371177673340,1.251211404800415,31.000
"7033",8.130941390991213,1.256594181060791,31.000
"7034",8.119663238525392,1.245112657546997,31.000
"7035",8.120458602905273,1.228398799896240,31.000
"7036",8.108551979064941,1.233662843704224,31.000
"7037",8.097625732421877,1.222214937210083,31.000
"7038",8.098494529724123,1.210771322250366,31.000
"7039",8.087821960449221,1.215874791145325,31.000
"7040",8.076398849487306,1.199334144592285,31.000
"7041",8.077381134033203,1.204379200935364,31.000
"7042",8.067113876342773,1.192893147468567,31.000
"7043",8.056748390197754,1.181419491767883,31.000
"7044",8.056748390197754,1.181419491767883,31.000
"7045",8.046274185180664,1.169960260391235,31.000
"7046",8.046525955200195,1.158518433570862,31.000
"7047",8.035841941833496,1.163295388221741,31.000
"7048",8.025090217590332,1.147096395492554,31.000
"7049",8.025090217590332,1.135696768760681,31.000
"7050",8.014218330383303,1.140364289283752,31.000
"7051",8.002969741821291,1.128936171531677,31.000
"7052",8.002154350280762,1.117536306381226,31.000
"7053",7.991337299346924,1.117536306381226,31.000
"7054",7.979328632354736,1.106167793273926,31.000
"7055",7.978111267089844,1.110637426376343,31.000
"7056",7.965554237365724,1.099251270294189,31.000
"7057",7.963677883148194,1.083534240722656,31.000
"7058",7.952531337738038,1.087902545928955,31.000
"7059",7.938797473907472,1.076593637466431,31.000
"7060",7.936133861541748,1.065327525138855,31.000
"7061",7.921300888061524,1.069559097290039,31.000
"7062",7.909207344055176,1.054107069969177,31.000
"7063",7.905773639678956,1.042935013771057,31.000
"7064",7.889564037322998,1.047071933746338,31.000
"7065",7.872682571411134,1.035905003547668,31.000
"7066",7.872682571411134,1.035905003547668,31.000
"7067",7.855143070220948,1.024793028831482,31.000
"7068",7.850072860717774,1.013738870620728,31.000
"7069",7.831363201141358,1.017703413963318,31.000
"7070",7.811632156372070,1.002745509147644,31.000
"7071",7.811632156372070,0.991815865039825,31.000
"7072",7.790886878967286,0.995694816112518,31.000
"7073",7.769136905670166,0.984790384769440,31.000
"7074",7.761245727539062,0.973956584930420,31.000
"7075",7.746390819549562,0.973956584930420,31.000
"7076",7.722657680511476,0.963196218013763,31.000
"7077",7.713678836822510,0.966918766498566,31.000
"7078",7.688437461853028,0.956196904182434,31.000
"7079",7.688437461853028,0.941908657550812,31.000
"7080",7.662239551544190,0.945555508136749,31.000
"7081",7.635097980499268,0.934998035430908,31.000
"7082",7.623931884765626,0.924527347087860,31.000
"7083",7.595355033874512,0.924527347087860,31.000
"7084",7.578039169311524,0.914146661758423,31.000
"7085",7.565872669219972,0.903859138488770,31.000
"7086",7.535499572753906,0.907333791255951,31.000
"7087",7.504253387451172,0.897110700607300,31.000
"7088",7.504253387451172,0.897110700607300,31.000
"7089",7.472151279449464,0.886988162994385,31.000
"7090",7.457981109619142,0.876969516277313,31.000
"7091",7.424592018127442,0.880319952964783,31.000
"7092",7.405451774597168,0.867057979106903,31.000
"7093",7.390394687652588,0.857256770133972,31.000
"7094",7.355411529541016,0.860551476478577,31.000
"7095",7.319661617279054,0.850837647914886,31.000
"7096",7.303232669830322,0.837999165058136,31.000
"7097",7.283169746398926,0.841242074966431,31.000
"7098",7.245956420898438,0.831768035888672,31.000
"7099",7.228754520416260,0.834958255290985,31.000
"7100",7.190478801727296,0.825586438179016,31.000
"7101",7.190478801727296,0.813198089599609,31.000
"7102",7.151545047760010,0.816344320774078,31.000
"7103",7.111979484558106,0.807235002517700,31.000
"7104",7.093242645263672,0.798259973526001,31.000
"7105",7.071809291839600,0.798259973526001,31.000
"7106",7.031062602996826,0.789368093013763,31.000
"7107",7.011714458465576,0.780537307262421,31.000
"7108",6.970136642456056,0.783533632755280,31.000
"7109",6.928055286407472,0.774729430675507,31.000
"7110",6.928055286407472,0.774729430675507,31.000
"7111",6.885502338409424,0.765992522239685,31.000
"7112",6.864946842193604,0.757325470447540,31.000
"7113",6.821732521057130,0.760182142257690,31.000
"7114",6.799104690551758,0.748730719089508,31.000
"7115",6.778127193450928,0.740211129188538,31.000
"7116",6.734164714813232,0.742999792098999,31.000
"7117",6.689879417419434,0.734525263309479,31.000
"7118",6.668204307556152,0.723408162593842,31.000
"7119",6.645306110382080,0.726132094860077,31.000
"7120",6.600452423095704,0.717822909355164,31.000
"7121",6.578324317932130,0.720487236976624,31.000
"7122",6.532762527465820,0.712234973907471,31.000
"7123",6.532762527465820,0.701467871665955,31.000
"7124",6.486818313598634,0.704073190689087,31.000
"7125",6.440525054931642,0.695964336395264,31.000
"7126",6.417081356048584,0.687880039215088,31.000
"7127",6.394059181213380,0.687880039215088,31.000
"7128",6.347700119018556,0.679822146892548,31.000
"7129",6.324192047119142,0.671792626380920,31.000
"7130",6.277961254119874,0.674209475517273,31.000
"7131",6.231909751892090,0.663793385028839,31.000
"7132",6.231909751892090,0.666171967983246,31.000
"7133",6.186067104339600,0.658167362213135,31.000
"7134",6.162257671356202,0.650197565555573,31.000
"7135",6.116700172424316,0.652472794055939,31.000
"7136",6.095124721527100,0.642264723777771,31.000
"7137",6.071425914764404,0.634370744228363,31.000
"7138",6.026595592498780,0.636574029922485,31.000
"7139",5.982498645782472,0.628685951232910,31.000
"7140",5.982498645782472,0.618707895278931,31.000
"7141",5.939166545867920,0.620841622352600,31.000
"7142",5.896628379821778,0.613043010234833,31.000
"7143",5.873917579650880,0.615115582942963,31.000
"7144",5.832546234130860,0.605292260646820,31.000
"7145",5.832546234130860,0.597591459751129,31.000
"7146",5.792037487030030,0.599598824977875,31.000
"7147",5.752417564392090,0.591918528079987,31.000
"7148",5.730697154998780,0.584293127059937,31.000
"7149",5.713616847991944,0.584293127059937,31.000
"7150",5.675148010253906,0.576724767684937,31.000
"7151",5.653680324554444,0.569215714931488,31.000
"7152",5.615489006042480,0.571075022220612,31.000
"7153",5.598835945129396,0.561768054962158,31.000
"7154",5.577524185180664,0.554384112358093,31.000
"7155",5.539804935455322,0.556186914443970,31.000
"7156",5.502348423004150,0.548841655254364,31.000
"7157",5.481016635894776,0.548841655254364,31.000
"7158",5.465288162231446,0.541565179824829,31.000
"7159",5.444268703460694,0.534359872341156,31.000
"7160",5.408219814300538,0.536059200763702,31.000
"7161",5.372644424438478,0.528902530670166,31.000
"7162",5.372644424438478,0.520171761512756,31.000
"7163",5.337394237518312,0.521822392940521,31.000
"7164",5.302473545074464,0.514820873737335,31.000
"7165",5.281941413879396,0.507900536060333,31.000
"7166",5.267889499664308,0.507900536060333,31.000
"7167",5.233648300170898,0.501063644886017,31.000
"7168",5.213371276855470,0.502624571323395,31.000
"7169",5.179615497589112,0.495852798223495,31.000
"7170",5.159258365631104,0.487628549337387,31.000
"7171",5.146224021911622,0.489138394594193,31.000
"7172",5.113206863403320,0.482444196939468,31.000
"7173",5.093143939971924,0.475771725177765,31.000
"7174",5.060667037963868,0.477195024490356,31.000
"7175",5.048337936401368,0.469122409820557,31.000
"7176",5.028593063354492,0.462497919797897,31.000
"7177",4.997102737426758,0.463860303163528,31.000
"7178",4.966429233551026,0.457232356071472,31.000
"7179",4.966429233551026,0.449329346418381,31.000
"7180",4.936578273773194,0.450632721185684,31.000
"7181",4.907557487487794,0.444063037633896,31.000
"7182",4.889230251312256,0.445315092802048,31.000
"7183",4.861449241638184,0.437524855136871,31.000
"7184",4.861449241638184,0.431019783020020,31.000
"7185",4.834518432617188,0.432216107845306,31.000
"7186",4.808446884155274,0.425718694925308,31.000
"7187",4.791252613067628,0.419258117675781,31.000
"7188",4.783088684082032,0.419258117675781,31.000
"7189",4.758214950561524,0.412836074829102,31.000
"7190",4.741419792175294,0.406454235315323,31.000
"7191",4.717232227325440,0.407523900270462,31.000
"7192",4.709923744201660,0.400114208459854,31.000
"7193",4.693535804748536,0.401159018278122,31.000
"7194",4.670336246490480,0.394838213920593,31.000
"7195",4.653991699218750,0.388563126325607,31.000
"7196",4.631401062011720,0.388563126325607,31.000
"7197",4.625182628631592,0.382335513830185,31.000
"7198",4.608940601348878,0.376157075166702,31.000
"7199",4.586596012115480,0.377087891101837,31.000
"7200",4.564368724822998,0.370938420295715,31.000
"7201",4.564368724822998,0.363954573869705,31.000
"7202",4.542258739471436,0.364842176437378,31.000
"7203",4.520267486572266,0.358800888061523,31.000
"7204",4.503710746765138,0.352816283702850,31.000
"7205",4.498398780822754,0.352816283702850,31.000
"7206",4.476654529571533,0.346890240907669,31.000
"7207",4.460096359252930,0.347698628902435,31.000
"7208",4.438484191894531,0.341814130544662,31.000
"7209",4.421650886535646,0.335220783948898,31.000
"7210",4.417009353637696,0.335992306470871,31.000
"7211",4.395676612854004,0.330234974622726,31.000
"7212",4.378864288330078,0.324543982744217,31.000
"7213",4.357697010040283,0.325263500213623,31.000
"7214",4.353465080261230,0.318921148777008,31.000
"7215",4.336690425872803,0.313368380069733,31.000
"7216",4.315852642059326,0.314056456089020,31.000
"7217",4.295192241668701,0.308560758829117,31.000
"7218",4.295192241668701,0.308560758829117,31.000
"7219",4.274719715118408,0.303139448165894,31.000
"7220",4.257786273956299,0.297794461250305,31.000
"7221",4.237558364868164,0.298424124717712,31.000
"7222",4.217545509338379,0.292527645826340,31.000
"7223",4.217545509338379,0.287340998649597,31.000
"7224",4.197760105133057,0.287946134805679,31.000
"7225",4.178215503692627,0.282830208539963,31.000
"7226",4.161281585693360,0.277798920869827,31.000
"7227",4.158925056457521,0.277798920869827,31.000
"7228",4.139902591705323,0.272854238748550,31.000
"7229",4.123137950897217,0.273413360118866,31.000
"7230",4.104497432708740,0.268548309803009,31.000
"7231",4.102725028991699,0.263232469558716,31.000
"7232",4.086163997650146,0.263774454593658,31.000
"7233",4.068155765533448,0.259093791246414,31.000
"7234",4.051516532897949,0.254508346319199,31.000
"7235",4.033983230590821,0.254508346319199,31.000
"7236",4.033186435699463,0.250020146369934,31.000
"7237",4.016821384429932,0.245631188154221,31.000
"7238",4.000050067901612,0.246135100722313,31.000
"7239",3.983689546585083,0.241833090782166,31.000
"7240",3.983689546585083,0.237095147371292,31.000
"7241",3.967761039733887,0.237568765878677,31.000
"7242",3.952285051345825,0.233334541320801,31.000
"7243",3.936456203460693,0.233774378895760,31.000
"7244",3.937283992767334,0.229131549596786,31.000
"7245",3.921663045883179,0.224960982799530,31.000
"7246",3.907381057739258,0.225363940000534,31.000
"7247",3.893634080886841,0.221209064126015,31.000
"7248",3.893634080886841,0.216721713542938,31.000
"7249",3.880446910858154,0.217089280486107,31.000
"7250",3.867845296859741,0.213005825877190,31.000
"7251",3.853093147277832,0.208959892392159,31.000
"7252",3.841387510299683,0.209279924631119,31.000
"7253",3.844504117965698,0.204952657222748,31.000
"7254",3.830334424972534,0.205256491899490,31.000
"7255",3.819962739944458,0.201273366808891,31.000
"7256",3.806056499481201,0.197331771254539,31.000
"7257",3.810301780700684,0.197331771254539,31.000
"7258",3.801379680633545,0.193432927131653,31.000
"7259",3.788168668746948,0.189578086137772,31.000
"7260",3.780388593673706,0.189808353781700,31.000
"7261",3.785875797271729,0.185768470168114,31.000
"7262",3.773425817489624,0.182005360722542,31.000
"7263",3.767312526702881,0.182207986712456,31.000
"7264",3.762080907821655,0.178479418158531,31.000
"7265",3.750487089157104,0.174623638391495,31.000
"7266",3.757765293121338,0.174800291657448,31.000
"7267",3.754398822784424,0.171171873807907,31.000
"7268",3.743730068206787,0.171324461698532,31.000
"7269",3.741767168045044,0.167736306786537,31.000
"7270",3.741767168045044,0.164072290062904,
"7271",3.740489959716797,0.164201870560646,31.000
"7272",3.739899158477783,0.160722464323044,31.000
"7273",3.730453491210938,0.157299384474754,31.000
"7274",3.740023851394653,0.157299384474754,31.000
"7275",3.740686893463135,0.153933957219124,31.000
"7276",3.731914758682251,0.150627508759499,31.000
"7277",3.733287096023560,0.150705903768539,31.000
"7278",3.735096454620361,0.147381380200386,31.000
"7279",3.735096454620361,0.147450909018517,31.000
"7280",3.737346172332764,0.144258037209511,31.000
"7281",3.729532241821289,0.141128629446030,31.000
"7282",3.732209205627441,0.141172155737877,31.000
"7283",3.742376089096069,0.138064041733742,31.000
"7284",3.735030412673950,0.135065644979477,31.000
"7285",3.738013744354248,0.135095164179802,31.000
"7286",3.741176843643188,0.132158026099205,31.000
"7287",3.741176843643188,0.129264757037163,31.000
"7288",3.744539260864258,0.129280164837837,31.000
"7289",3.748119115829468,0.126420661807060,31.000
"7290",3.741918325424194,0.123575553297997,31.000
"7291",3.746042966842651,0.123575553297997,31.000
"7292",3.756012201309204,0.120745450258255,31.000
"7293",3.750438451766968,0.120725594460964,31.000
"7294",3.755125522613525,0.117902755737305,31.000
"7295",3.749993085861206,0.115096345543861,31.000
"7296",3.760111808776855,0.115096345543861,31.000
"7297",3.765143156051636,0.112306982278824,31.000
"7298",3.760382175445557,0.109535284340382,31.000
"7299",3.765519618988037,0.109475009143353,31.000
"7300",3.775087118148804,0.106781877577305,31.000
"7301",3.770636558532715,0.104047395288944,31.000
"7302",3.775748491287231,0.103972524404526,31.000
"7303",3.780871868133545,0.101250618696213,31.000
"7304",3.776804447174072,0.101250618696213,31.000
"7305",3.786022663116455,0.098549120128155,31.000
"7306",3.782153367996216,0.095868669450283,31.000
"7307",3.787557840347290,0.095765851438046,31.000
"7308",3.793035268783569,0.093100897967815,31.000
"7309",3.793035268783569,0.090573489665985,31.000
"7310",3.798604011535645,0.090458512306213,31.000
"7311",3.804281473159790,0.087839350104332,31.000
"7312",3.801399469375610,0.085244059562683,31.000
"7313",3.810087919235229,0.085244059562683,31.000
"7314",3.816042423248291,0.082673311233521,31.000
"7315",3.813700437545776,0.080127768218517,31.000
"7316",3.819936990737915,0.079984270036221,31.000
"7317",3.825974702835083,0.077608101069927,31.000
"7318",3.825974702835083,0.077459923923016,31.000
"7319",3.831825017929077,0.074962355196476,31.000
"7320",3.829782724380493,0.072492256760597,31.000
"7321",3.835556745529175,0.072328880429268,31.000
"7322",3.843018054962158,0.070050299167633,31.000
"7323",3.841179847717285,0.067637182772160,31.000
"7324",3.846665620803833,0.067466385662556,31.000
"7325",3.852028608322144,0.065079443156719,31.000
"7326",3.852028608322144,0.062900200486183,31.000
"7327",3.857284307479858,0.062722973525524,31.000
"7328",3.862447977066040,0.060397665947676,31.000
"7329",3.861181974411011,0.060211732983589,31.000
"7330",3.866431951522827,0.058104228228331,31.000
"7331",3.866431951522827,0.055843360722065,31.000
"7332",3.871632337570190,0.055652786046267,31.000
"7333",3.876800298690796,0.053423270583153,31.000
"7334",3.876135110855103,0.051228012889624,31.000
"7335",3.881952524185181,0.051228012889624,31.000
"7336",3.887105226516724,0.049067731946707,31.000
"7337",3.886777400970459,0.046943154186010,31.000
"7338",3.891716718673706,0.046741411089897,31.000
"7339",3.896605014801025,0.044855006039143,31.000
"7340",3.896162748336792,0.044652521610260,31.000
"7341",3.900045633316040,0.042601063847542,31.000
"7342",3.903370618820190,0.040587767958641,31.000
"7343",3.902357816696167,0.040587767958641,31.000
"7344",3.906142234802246,0.038613382726908,31.000
"7345",3.904952764511108,0.036678645759821,31.000
"7346",3.907002687454224,0.036471690982580,31.000
"7347",3.908372640609741,0.034578125923872,31.000
"7348",3.908372640609741,0.032931119203568,31.000
"7349",3.908966541290283,0.032725989818573,31.000
"7350",3.908784151077271,0.030916038900614,31.000
"7351",3.905950546264648,0.029149036854506,31.000
"7352",3.907824993133545,0.029149036854506,31.000
"7353",3.906090021133423,0.027425747364759,31.000
"7354",3.902485609054565,0.027222074568272,31.000
"7355",3.899590492248535,0.025545611977577,31.000
"7356",3.895214319229126,0.024113381281495,31.000
"7357",3.895921230316162,0.023914694786072,31.000
"7358",3.891479015350342,0.022330095991492,31.000
"7359",3.886337041854858,0.020792601630092,31.000
"7360",3.880741834640503,0.020597364753485,31.000
"7361",3.880281925201416,0.019302994012833,31.000
"7362",3.874377965927124,0.017862062901258,31.000
"7363",3.867247343063354,0.017674494534731,31.000
"7364",3.859352350234985,0.016287317499518,31.000
"7365",3.859352350234985,0.016287317499518,31.000
"7366",3.850694894790649,0.014950708486140,31.000
"7367",3.843278884887695,0.013665471225977,31.000
"7368",3.833489418029785,0.013489853590727,31.000
"7369",3.822944879531860,0.012432410381734,31.000
"7370",3.822944879531860,0.011252338066697,31.000
"7371",3.811649322509766,0.011087765917182,31.000
"7372",3.799605607986450,0.009967482648790,31.000
"7373",3.790335416793823,0.008902129717171,31.000
"7374",3.786818027496338,0.008902129717171,31.000
"7375",3.773290872573853,0.007892530411482,31.000
"7376",3.763309478759766,0.006939511280507,31.000
"7377",3.748861789703369,0.006800089497119,31.000
"7378",3.744222402572632,0.006043903063983,31.000
"7379",3.733884096145630,0.005911913700402,31.000
"7380",3.718374967575073,0.005082305055112,29.750
"7381",3.707705020904541,0.004312102682889,29.750
"7382",3.691502332687378,0.004312102682889,29.750
"7383",3.685760259628296,0.003602150594816,29.750
"7384",3.674765825271606,0.002953296061605,29.750
"7385",3.657496213912964,0.002854568418115,29.750
"7386",3.639693021774292,0.002276910003275,29.750
"7387",3.639693021774292,0.001842286786996,29.750
"7388",3.621357202529907,0.001762387109920,29.750
"7389",3.602488994598389,0.001311860163696,29.750
"7390",3.590663433074951,0.001242811908014,29.750
"7391",3.583090066909790,0.000926193490159,29.750
"7392",3.571100473403931,0.000606254849117,29.750
"7393",3.551007747650146,0.000558432191610,29.750
"7394",3.530387639999390,0.000316216814099,29.750
"7395",3.530387639999390,0.000167052407051,29.750
"7396",3.509242534637451,0.000141819560667,29.750
"7397",3.487574577331543,0.000036121520679,29.333
"7398",3.474753856658936,0.000000007470927,28.500
"7399",3.452404499053955,,28.500
"7400",3.442681550979614,,28.500
"7401",3.429539203643799,,28.500
"7402",3.406161308288574,,28.500
"7403",3.382274866104126,,28.500
