originid,destinationid,distance,duration
19,72,6740,1064
19,73,6293,881
19,74,6108,928
19,75,6612,876
19,76,5900,841
19,77,6010,944
19,78,5070,791
19,79,6645,1018
19,80,6612,876
19,81,5741,847
19,82,8253,1025
19,83,5559,822
19,84,6293,881
19,86,5800,844
20,1,2018,524
20,2,1270,341
20,3,1933,493
20,4,1710,411
20,5,1757,401
20,6,1588,389
20,7,990,295
20,8,1772,473
20,9,2185,534
20,10,1327,292
20,11,41,13
20,12,1577,390
20,13,1807,416
20,14,1772,473
20,15,2584,426
20,16,1327,292
20,17,2190,403
20,18,1577,390
20,19,3048,486
20,21,2712,563
20,22,1327,292
20,23,1400,349
20,24,2423,405
20,25,1932,555
20,26,337,123
20,27,1166,361
20,28,1012,320
20,29,2234,554
20,30,1327,292
20,31,1132,288
20,32,1327,292
20,33,720,189
20,34,2182,533
20,35,1689,417
20,36,1421,395
20,37,839,203
20,38,1780,447
20,39,2234,554
20,40,1204,307
20,41,839,203
20,42,2412,582
20,43,1333,389
20,44,1925,553
20,45,1327,292
20,46,1577,390
20,47,2543,525
20,48,1327,292
20,49,1577,390
20,51,1593,456
20,52,1226,389
20,53,1577,390
20,54,2529,541
20,55,12574,1099
20,56,1472,362
20,57,2234,554
20,58,1499,369
20,59,1220,310
20,60,1037,293
20,61,1101,281
20,62,1925,553
20,63,1658,412
20,64,337,123
20,65,2002,462
20,66,12574,1099
20,67,1943,462
20,68,1689,417
20,69,870,261
20,70,2518,423
20,71,1577,390
20,72,2167,516
20,73,0,0
20,74,1535,380
20,75,1577,390
20,76,1327,292
20,77,295,109
20,78,1133,336
20,79,2094,511
20,80,1577,390
20,81,2125,486
20,82,1604,429
20,83,1943,462
20,84,0,0
20,86,2180,386
21,1,1839,323
21,2,3304,395
21,3,2711,480
21,4,4058,408
21,5,3525,347
21,6,2366,377
21,7,1817,337
21,8,2550,460
21,9,2941,480
21,10,2104,280
21,11,2577,345
21,12,2817,315
21,13,2585,403
21,14,2550,460
21,15,3758,502
21,16,2104,280
21,17,3364,478
21,18,2817,315
21,19,888,145
21,20,2498,321
21,22,2104,280
21,23,3769,475
21,24,263,64
21,25,2710,543
21,26,2256,397
21,27,2177,446
21,28,2495,320
21,29,2990,500
21,30,2104,280
21,31,1910,275
21,32,2104,280
21,33,2114,295
21,34,2938,479
21,35,4309,435
21,36,1528,275
21,37,2234,309
21,38,4400,465
21,39,2990,500
21,40,1982,295
21,41,2234,309
21,42,3190,570
21,43,1098,179
21,44,2703,541
21,45,2104,280
21,46,2817,315
21,47,2173,326
21,48,2104,280
21,49,2817,315
21,51,1591,307
21,52,3026,433
21,53,2817,315
21,54,3704,616
21,55,12213,932
21,56,2250,350
21,57,2990,500
21,58,2277,357
21,59,1998,298
21,60,1699,314
21,61,1879,269
21,62,2703,541
21,63,2436,400
21,64,2256,397
21,65,1698,278
21,66,12213,932
21,67,1764,261
21,68,4309,435
21,69,1533,282
21,70,3692,498
21,71,2817,315
21,72,2945,504
21,73,2498,321
21,74,2313,367
21,75,2817,315
21,76,2104,280
21,77,2215,384
21,78,1275,230
21,79,2850,458
21,80,2817,315
21,81,1946,286
21,82,4458,465
21,83,1764,261
21,84,2498,321
21,86,2005,283
22,1,1097,235
22,2,2731,481
22,3,1428,398
22,4,3506,623
22,5,2952,434
22,6,1083,294
22,7,1970,369
22,8,1267,385
22,9,2199,391
22,10,0,0
22,11,2004,432
22,12,2244,402
22,13,1302,328
22,14,1267,385
22,15,2475,427
22,16,0,0
22,17,2081,403
22,18,2244,402
22,19,1815,223
22,20,1924,407
22,21,2969,490
22,23,3196,561
22,24,1190,142
22,25,1427,468
22,26,1549,430
22,27,2331,477
22,28,1922,406
22,29,2248,412
22,30,0,0
22,31,627,193
22,32,0,0
22,33,1407,328
22,34,2196,390
22,35,2376,556
22,36,1682,307
22,37,1526,342
22,38,2467,586
22,39,2248,412
22,40,698,229
22,41,1526,342
22,42,1906,495
22,43,1252,211
22,44,1420,465
22,45,0,0
22,46,2244,402
22,47,1432,238
22,48,0,0
22,49,2244,402
22,51,1745,339
22,52,2391,505
22,53,2244,402
22,54,2421,541
22,55,11318,833
22,56,967,267
22,57,2248,412
22,58,994,274
22,59,715,233
22,60,1853,345
22,61,596,186
22,62,1420,465
22,63,1153,317
22,64,1549,430
22,65,724,160
22,66,11318,833
22,67,1022,173
22,68,2376,556
22,69,1686,314
22,70,2409,423
22,71,2244,402
22,72,1661,428
22,73,1924,407
22,74,204,85
22,75,2244,402
22,76,0,0
22,77,1508,416
22,78,1429,261
22,79,2108,369
22,80,2244,402
22,81,1204,198
22,82,2524,585
22,83,1022,173
22,84,1924,407
22,86,947,122
23,1,2994,637
23,2,1087,237
23,3,2454,475
23,4,914,207
23,5,1422,280
23,6,2563,503
23,7,2129,430
23,8,2583,512
23,9,3161,647
23,10,2892,364
23,11,1496,394
23,12,1209,260
23,13,2108,371
23,14,2583,512
23,15,2400,322
23,16,2892,364
23,17,2006,298
23,18,1209,260
23,19,4605,527
23,20,1417,369
23,21,3558,532
23,22,2892,364
23,24,3980,446
23,25,2743,595
23,26,1373,359
23,27,2490,539
23,28,1415,368
23,29,3209,668
23,30,2892,364
23,31,2107,401
23,32,2892,364
23,33,2100,366
23,34,3158,647
23,35,1274,250
23,36,2942,499
23,37,2220,380
23,38,1365,280
23,39,3209,668
23,40,2179,421
23,41,2220,380
23,42,2712,538
23,43,2308,502
23,44,2736,593
23,45,2892,364
23,46,1209,260
23,47,3518,638
23,48,2892,364
23,49,1209,260
23,51,2569,570
23,52,2136,403
23,53,1209,260
23,54,2346,436
23,55,15011,1192
23,56,2447,476
23,57,3209,668
23,58,2474,483
23,59,2195,424
23,60,2012,407
23,61,2077,395
23,62,2736,593
23,63,2548,469
23,64,1373,359
23,65,3522,495
23,66,15011,1192
23,67,2918,575
23,68,1274,250
23,69,1845,375
23,70,2334,319
23,71,1209,260
23,72,2467,471
23,73,1417,369
23,74,3100,451
23,75,1209,260
23,76,2892,364
23,77,1332,346
23,78,2554,396
23,79,3070,625
23,80,1209,260
23,81,3100,600
23,82,907,250
23,83,2918,575
23,84,1417,369
23,86,3737,426
24,1,3574,574
24,2,5039,645
24,3,4445,731
24,4,5793,659
24,5,5259,598
24,6,4101,628
24,7,3551,588
24,8,4284,711
24,9,4675,731
24,10,3839,531
24,11,4312,596
24,12,4552,566
24,13,4320,654
24,14,4284,711
24,15,5493,753
24,16,3839,531
24,17,5099,729
24,18,4552,566
24,19,625,81
24,20,4232,571
24,21,2614,444
24,22,3839,531
24,23,5504,725
24,25,4444,794
24,26,3991,648
24,27,3912,697
24,28,4230,571
24,29,4724,751
24,30,3839,531
24,31,3644,526
24,32,3839,531
24,33,3849,546
24,34,4673,730
24,35,6044,686
24,36,3263,526
24,37,3968,560
24,38,6135,716
24,39,4724,751
24,40,3716,545
24,41,3968,560
24,42,4924,821
24,43,2833,430
24,44,4438,791
24,45,3839,531
24,46,4552,566
24,47,3908,577
24,48,3839,531
24,49,4552,566
24,51,3326,558
24,52,4760,684
24,53,4552,566
24,54,5439,867
24,55,14377,1163
24,56,3984,600
24,57,4724,751
24,58,4012,608
24,59,3732,549
24,60,3434,565
24,61,3614,520
24,62,4438,791
24,63,4171,651
24,64,3991,648
24,65,3432,529
24,66,14377,1163
24,67,3498,512
24,68,6044,686
24,69,3267,533
24,70,5427,749
24,71,4552,566
24,72,4679,754
24,73,4232,571
24,74,4047,618
24,75,4552,566
24,76,3839,531
24,77,3949,634
24,78,3010,481
24,79,4584,708
24,80,4552,566
24,81,3680,537
24,82,6193,715
24,83,3498,512
24,84,4232,571
24,86,3740,534
25,1,2112,545
25,2,2591,588
25,3,713,240
25,4,3365,729
25,5,3240,543
25,6,460,162
25,7,1701,494
25,8,111,57
25,9,1802,475
25,10,1245,348
25,11,2292,541
25,12,2104,509
25,13,1336,354
25,14,111,57
25,15,2509,453
25,16,1245,348
25,17,2115,429
25,18,2104,509
25,19,2966,542
25,20,2213,516
25,21,3259,740
25,22,1245,348
25,23,3056,668
25,24,2341,461
25,26,1837,539
25,27,2141,609
25,28,2211,516
25,29,1851,495
25,30,1245,348
25,31,868,299
25,32,1245,348
25,33,1695,437
25,34,1799,474
25,35,2664,665
25,36,2696,617
25,37,1815,451
25,38,2755,695
25,39,1851,495
25,40,940,315
25,41,1815,451
25,42,1940,521
25,43,2266,521
25,44,264,137
25,45,1245,348
25,46,2104,509
25,47,2296,516
25,48,1245,348
25,49,2104,509
25,51,2141,634
25,52,2201,637
25,53,2104,509
25,54,2455,567
25,55,12492,1155
25,56,1208,373
25,57,1851,495
25,58,1235,381
25,59,956,319
25,60,1584,470
25,61,837,293
25,62,264,137
25,63,438,160
25,64,1837,539
25,65,1738,470
25,66,12492,1155
25,67,2036,483
25,68,2664,665
25,69,1417,439
25,70,2443,449
25,71,2104,509
25,72,1695,454
25,73,2213,516
25,74,1304,425
25,75,2104,509
25,76,1245,348
25,77,1796,526
25,78,1680,513
25,79,1711,453
25,80,2104,509
25,81,2218,508
25,82,2813,694
25,83,2036,483
25,84,2213,516
25,86,2098,442
26,1,1992,536
26,2,1243,351
26,3,1906,505
26,4,1683,421
26,5,1731,411
26,6,1561,402
26,7,963,307
26,8,1745,485
26,9,2158,546
26,10,1300,304
26,11,1067,356
26,12,1550,400
26,13,1781,428
26,14,1745,485
26,15,2557,437
26,16,1300,304
26,17,2163,413
26,18,1550,400
26,19,3021,498
26,20,988,331
26,21,2685,575
26,22,1300,304
26,23,1373,359
26,24,2396,417
26,25,1905,568
26,27,1139,374
26,28,985,330
26,29,2207,566
26,30,1300,304
26,31,1105,300
26,32,1300,304
26,33,693,201
26,34,2156,545
26,35,1662,429
26,36,1394,407
26,37,812,216
26,38,1753,459
26,39,2207,566
26,40,1177,319
26,41,812,216
26,42,2385,595
26,43,1306,401
26,44,1898,565
26,45,1300,304
26,46,1550,400
26,47,2516,537
26,48,1300,304
26,49,1550,400
26,51,1566,469
26,52,1199,402
26,53,1550,400
26,54,2503,551
26,55,12547,1111
26,56,1445,374
26,57,2207,567
26,58,1472,381
26,59,1193,323
26,60,1010,305
26,61,1075,294
26,62,1898,565
26,63,1632,425
26,64,0,0
26,65,1975,475
26,66,12547,1111
26,67,1916,474
26,68,1662,429
26,69,843,274
26,70,2491,433
26,71,1550,400
26,72,2140,528
26,73,988,331
26,74,1508,392
26,75,1550,400
26,76,1300,304
26,77,41,15
26,78,1106,348
26,79,2067,524
26,80,1550,400
26,81,2098,499
26,82,1577,439
26,83,1916,474
26,84,988,331
26,86,2153,398
27,1,2212,541
27,2,1399,384
27,3,2235,544
27,4,1838,454
27,5,1886,445
27,6,1890,441
27,7,483,135
27,8,2073,524
27,9,2487,585
27,10,1628,344
27,11,1429,439
27,12,1705,433
27,13,2109,467
27,14,2073,524
27,15,2712,470
27,16,1628,344
27,17,2318,446
27,18,1705,433
27,19,2693,414
27,20,1350,414
27,21,2396,406
27,22,1628,344
27,23,1529,393
27,24,2068,333
27,25,2233,607
27,26,1116,316
27,28,1348,414
27,29,2536,606
27,30,1628,344
27,31,1434,339
27,32,1628,344
27,33,516,160
27,34,2484,585
27,35,601,182
27,36,915,235
27,37,635,174
27,38,692,213
27,39,2536,606
27,40,1505,359
27,41,635,174
27,42,2713,634
27,43,1526,406
27,44,2227,605
27,45,1628,344
27,46,1705,433
27,47,2546,544
27,48,1628,344
27,49,1705,433
27,51,1786,474
27,52,60,28
27,53,1705,433
27,54,2658,584
27,55,13760,1113
27,56,1774,414
27,57,2536,606
27,58,1801,421
27,59,1522,362
27,60,601,158
27,61,1403,333
27,62,2227,605
27,63,1960,464
27,64,1116,316
27,65,2070,495
27,66,13760,1113
27,67,2136,479
27,68,601,182
27,69,767,194
27,70,2646,466
27,71,1705,433
27,72,2468,568
27,73,1350,414
27,74,1837,431
27,75,1705,433
27,76,1628,344
27,77,1075,303
27,78,1076,264
27,79,2396,563
27,80,1705,433
27,81,2318,504
27,82,749,212
27,83,2136,479
27,84,1350,414
27,86,2482,437
28,1,2059,536
28,2,1311,353
28,3,1974,505
28,4,1751,423
28,5,1798,413
28,6,1629,402
28,7,1030,307
28,8,1813,485
28,9,2226,546
28,10,1367,304
28,11,82,25
28,12,1618,402
28,13,1848,428
28,14,1813,485
28,15,2624,439
28,16,1367,304
28,17,2230,415
28,18,1618,402
28,19,3089,498
28,20,2,1
28,21,2753,575
28,22,1367,304
28,23,1441,362
28,24,2464,417
28,25,1973,567
28,26,378,135
28,27,1207,374
28,29,2275,566
28,30,1367,304
28,31,1173,300
28,32,1367,304
28,33,761,201
28,34,2223,545
28,35,1730,429
28,36,1462,407
28,37,880,216
28,38,1821,459
28,39,2275,566
28,40,1245,319
28,41,880,216
28,42,2453,595
28,43,1374,401
28,44,1966,565
28,45,1367,304
28,46,1618,402
28,47,2584,537
28,48,1367,304
28,49,1618,402
28,51,1634,469
28,52,1267,401
28,53,1618,402
28,54,2570,553
28,55,12615,1111
28,56,1513,374
28,57,2275,566
28,58,1540,381
28,59,1261,323
28,60,1078,305
28,61,1142,294
28,62,1966,565
28,63,1699,424
28,64,378,135
28,65,2043,475
28,66,12615,1111
28,67,1984,474
28,68,1730,429
28,69,911,274
28,70,2559,435
28,71,1618,402
28,72,2208,528
28,73,2,1
28,74,1576,392
28,75,1618,402
28,76,1367,304
28,77,336,122
28,78,1174,348
28,79,2135,524
28,80,1618,402
28,81,2166,499
28,82,1645,442
28,83,1984,474
28,84,2,1
28,86,2221,398
29,1,1583,414
29,2,3325,652
29,3,1201,363
29,4,4099,794
29,5,3545,605
29,6,857,260
29,7,2006,556
29,8,1218,390
29,9,360,150
29,10,1550,410
29,11,2597,603
29,12,2837,573
29,13,1824,477
29,14,1218,390
29,15,2997,576
29,16,1550,410
29,17,2603,552
29,18,2837,573
29,19,2913,540
29,20,2518,578
29,21,3750,735
29,22,1550,410
29,23,3789,732
29,24,2288,459
29,25,1378,473
29,26,2142,601
29,27,2446,671
29,28,2515,578
29,30,1550,410
29,31,1356,422
29,32,1550,410
29,33,2000,499
29,34,357,149
29,35,2969,727
29,36,2464,552
29,37,2120,513
29,38,3060,757
29,39,0,0
29,40,1244,380
29,41,2120,513
29,42,2629,670
29,43,2033,456
29,44,1371,471
29,45,1550,410
29,46,2837,573
29,47,1172,302
29,48,1550,410
29,49,2837,573
29,51,2527,584
29,52,2506,699
29,53,2837,573
29,54,2930,706
29,55,12797,1217
29,56,782,259
29,57,0,0
29,58,768,239
29,59,1261,384
29,60,1889,532
29,61,1326,416
29,62,1371,471
29,63,927,283
29,64,2142,601
29,65,1900,457
29,66,12797,1217
29,67,1246,310
29,68,2969,727
29,69,1722,501
29,70,2931,572
29,71,2837,573
29,72,2384,603
29,73,2518,578
29,74,1609,490
29,75,2837,573
29,76,1550,410
29,77,2101,588
29,78,2211,507
29,79,269,128
29,80,2837,573
29,81,1064,284
29,82,3118,756
29,83,1246,310
29,84,2518,578
29,86,2045,440
30,1,1097,235
30,2,2731,481
30,3,1428,398
30,4,3506,623
30,5,2952,434
30,6,1083,294
30,7,1970,369
30,8,1267,385
30,9,2199,391
30,10,0,0
30,11,2004,432
30,12,2244,402
30,13,1302,328
30,14,1267,385
30,15,2475,427
30,16,0,0
30,17,2081,403
30,18,2244,402
30,19,1815,223
30,20,1924,407
30,21,2969,490
30,22,0,0
30,23,3196,561
30,24,1190,142
30,25,1427,468
30,26,1549,430
30,27,2331,477
30,28,1922,406
30,29,2248,412
30,31,627,193
30,32,0,0
30,33,1407,328
30,34,2196,390
30,35,2376,556
30,36,1682,307
30,37,1526,342
30,38,2467,586
30,39,2248,412
30,40,698,229
30,41,1526,342
30,42,1906,495
30,43,1252,211
30,44,1420,465
30,45,0,0
30,46,2244,402
30,47,1432,238
30,48,0,0
30,49,2244,402
30,51,1745,339
30,52,2391,505
30,53,2244,402
30,54,2421,541
30,55,11318,833
30,56,967,267
30,57,2248,412
30,58,994,274
30,59,715,233
30,60,1853,345
30,61,596,186
30,62,1420,465
30,63,1153,317
30,64,1549,430
30,65,724,160
30,66,11318,833
30,67,1022,173
30,68,2376,556
30,69,1686,314
30,70,2409,423
30,71,2244,402
30,72,1661,428
30,73,1924,407
30,74,204,85
30,75,2244,402
30,76,0,0
30,77,1508,416
30,78,1429,261
30,79,2108,369
30,80,2244,402
30,81,1204,198
30,82,2524,585
30,83,1022,173
30,84,1924,407
30,86,947,122
31,1,1822,350
31,2,2679,553
31,3,801,205
31,4,3453,694
31,5,3328,508
31,6,456,102
31,7,1789,459
31,8,817,232
31,9,1053,246
31,10,1333,313
31,11,2380,506
31,12,2192,474
31,13,1424,319
31,14,817,232
31,15,2597,418
31,16,1333,313
31,17,2203,394
31,18,2192,474
31,19,3152,475
31,20,2301,481
31,21,3989,671
31,22,1333,313
31,23,3144,633
31,24,2527,394
31,25,977,315
31,26,1925,504
31,27,2229,574
31,28,2299,481
31,29,1102,267
31,30,1333,313
31,32,1333,313
31,33,1783,402
31,34,1050,245
31,35,2752,630
31,36,2703,487
31,37,1903,416
31,38,2843,660
31,39,1102,267
31,40,1028,280
31,41,1903,416
31,42,2028,486
31,43,2272,392
31,44,971,313
31,45,1333,313
31,46,2192,474
31,47,1411,237
31,48,1333,313
31,49,2192,474
31,51,2765,520
31,52,2289,602
31,53,2192,474
31,54,2542,532
31,55,12580,1120
31,56,340,74
31,57,1102,267
31,58,367,81
31,59,1044,284
31,60,1672,435
31,61,925,258
31,62,971,313
31,63,526,125
31,64,1925,504
31,65,2139,393
31,66,12580,1120
31,67,1485,245
31,68,2752,630
31,69,1505,404
31,70,2531,414
31,71,2192,474
31,72,1783,420
31,73,2301,481
31,74,1392,390
31,75,2192,474
31,76,1333,313
31,77,1884,491
31,78,2449,442
31,79,962,224
31,80,2192,474
31,81,1303,219
31,82,2901,659
31,83,1485,245
31,84,2301,481
31,86,2284,375
32,1,1097,235
32,2,2731,481
32,3,1428,398
32,4,3506,623
32,5,2952,434
32,6,1083,294
32,7,1970,369
32,8,1267,385
32,9,2199,391
32,10,0,0
32,11,2004,432
32,12,2244,402
32,13,1302,328
32,14,1267,385
32,15,2475,427
32,16,0,0
32,17,2081,403
32,18,2244,402
32,19,1815,223
32,20,1924,407
32,21,2969,490
32,22,0,0
32,23,3196,561
32,24,1190,142
32,25,1427,468
32,26,1549,430
32,27,2331,477
32,28,1922,406
32,29,2248,412
32,30,0,0
32,31,627,193
32,33,1407,328
32,34,2196,390
32,35,2376,556
32,36,1682,307
32,37,1526,342
32,38,2467,586
32,39,2248,412
32,40,698,229
32,41,1526,342
32,42,1906,495
32,43,1252,211
32,44,1420,465
32,45,0,0
32,46,2244,402
32,47,1432,238
32,48,0,0
32,49,2244,402
32,51,1745,339
32,52,2391,505
32,53,2244,402
32,54,2421,541
32,55,11318,833
32,56,967,267
32,57,2248,412
32,58,994,274
32,59,715,233
32,60,1853,345
32,61,596,186
32,62,1420,465
32,63,1153,317
32,64,1549,430
32,65,724,160
32,66,11318,833
32,67,1022,173
32,68,2376,556
32,69,1686,314
32,70,2409,423
32,71,2244,402
32,72,1661,428
32,73,1924,407
32,74,204,85
32,75,2244,402
32,76,0,0
32,77,1508,416
32,78,1429,261
32,79,2108,369
32,80,2244,402
32,81,1204,198
32,82,2524,585
32,83,1022,173
32,84,1924,407
32,86,947,122
33,1,2580,586
33,2,1767,430
33,3,2603,590
33,4,3045,340
33,5,3213,468
33,6,2258,487
33,7,852,180
33,8,2442,570
33,9,2855,631
33,10,1997,389
33,11,1798,484
33,12,3000,448
33,13,2477,513
33,14,2442,570
33,15,3081,515
33,16,1997,389
33,17,2687,492
33,18,3000,448
33,19,3061,459
33,20,1718,460
33,21,2765,452
33,22,1997,389
33,23,1897,438
33,24,2436,378
33,25,2602,652
33,26,1484,362
33,27,819,212
33,28,1716,459
33,29,2904,651
33,30,1997,389
33,31,1802,385
33,32,1997,389
33,34,2853,630
33,35,969,228
33,36,1283,280
33,37,120,14
33,38,1060,258
33,39,2904,651
33,40,1874,404
33,41,120,14
33,42,3082,680
33,43,1895,451
33,44,2595,650
33,45,1997,389
33,46,3000,448
33,47,2914,589
33,48,1997,389
33,49,3000,448
33,51,2155,519
33,52,879,240
33,53,3000,448
33,54,3027,630
33,55,14129,1158
33,56,2142,459
33,57,2904,651
33,58,2169,466
33,59,1890,408
33,60,969,203
33,61,1771,379
33,62,2595,650
33,63,2328,509
33,64,1484,362
33,65,2438,541
33,66,14129,1158
33,67,2504,524
33,68,969,228
33,69,1136,239
33,70,3015,512
33,71,3000,448
33,72,2837,613
33,73,1718,460
33,74,2205,477
33,75,3000,448
33,76,1997,389
33,77,1443,348
33,78,1444,310
33,79,2764,608
33,80,3000,448
33,81,2686,549
33,82,1118,257
33,83,2504,524
33,84,1718,460
33,86,2850,483
34,1,2070,421
34,2,2967,503
34,3,844,214
34,4,3742,644
34,5,3188,456
34,6,499,110
34,7,1649,406
34,8,860,241
34,9,3,1
34,10,1192,260
34,11,2240,453
34,12,2480,424
34,13,1467,328
34,14,860,241
34,15,2640,427
34,16,1192,260
34,17,2246,403
34,18,2480,424
34,19,2914,455
34,20,2160,429
34,21,3207,653
34,22,1192,260
34,23,3432,583
34,24,2289,373
34,25,1020,324
34,26,1785,452
34,27,2089,522
34,28,2158,428
34,29,52,21
34,30,1192,260
34,31,999,273
34,32,1192,260
34,33,1643,350
34,35,2612,577
34,36,2644,533
34,37,1762,364
34,38,2703,608
34,39,52,21
34,40,887,231
34,41,1762,364
34,42,2071,495
34,43,2214,437
34,44,1014,321
34,45,1192,260
34,46,2480,424
34,47,1659,308
34,48,1192,260
34,49,2480,424
34,51,2088,546
34,52,2149,550
34,53,2480,424
34,54,2586,541
34,55,12439,1067
34,56,588,145
34,57,52,21
34,58,410,90
34,59,903,234
34,60,1532,383
34,61,968,267
34,62,1014,321
34,63,570,133
34,64,1785,452
34,65,1685,386
34,66,12439,1067
34,67,1733,316
34,68,2612,577
34,69,1365,351
34,70,2574,423
34,71,2480,424
34,72,1826,428
34,73,2160,429
34,74,1252,340
34,75,2480,424
34,76,1192,260
34,77,1744,438
34,78,1628,426
34,79,321,149
34,80,2480,424
34,81,1551,290
34,82,2760,607
34,83,1733,316
34,84,2160,429
34,86,2046,354
35,1,3607,535
35,2,798,202
35,3,2166,440
35,4,1238,272
35,5,1286,262
35,6,2433,470
35,7,1359,406
35,8,2294,478
35,9,2554,644
35,10,2603,329
35,11,829,257
35,12,1105,251
35,13,1819,336
35,14,2294,478
35,15,2112,288
35,16,2603,329
35,17,1718,264
35,18,1105,251
35,19,4316,492
35,20,749,232
35,21,3081,674
35,22,2603,329
35,23,928,210
35,24,3691,411
35,25,2454,560
35,26,706,222
35,27,1535,472
35,28,747,231
35,29,2603,665
35,30,2603,329
35,31,1501,398
35,32,2603,329
35,33,1089,300
35,34,2551,644
35,36,1790,505
35,37,1208,314
35,38,91,30
35,39,2603,665
35,40,1573,418
35,41,1208,314
35,42,2423,503
35,43,1702,499
35,44,2448,558
35,45,2603,329
35,46,1105,251
35,47,3941,538
35,48,2603,329
35,49,1105,251
35,51,1962,567
35,52,1595,500
35,53,1105,251
35,54,2058,402
35,55,14555,1138
35,56,1841,473
35,57,2603,665
35,58,1868,480
35,59,1589,421
35,60,1406,404
35,61,1470,392
35,62,2448,558
35,63,2260,434
35,64,706,222
35,65,3233,460
35,66,14555,1138
35,67,3532,473
35,68,0,0
35,69,1239,372
35,70,2046,284
35,71,1105,251
35,72,2178,437
35,73,749,232
35,74,2812,416
35,75,1105,251
35,76,2603,329
35,77,664,208
35,78,1502,447
35,79,2463,622
35,80,1105,251
35,81,3713,498
35,82,149,30
35,83,3532,473
35,84,749,232
35,86,3448,392
36,1,1857,403
36,2,2071,328
36,3,1414,359
36,4,2043,457
36,5,2292,281
36,6,1069,256
36,7,818,185
36,8,1253,339
36,9,1666,400
36,10,807,158
36,11,1344,279
36,12,1584,249
36,13,1288,282
36,14,1253,339
36,15,2461,381
36,16,807,158
36,17,2067,357
36,18,1584,249
36,19,2529,352
36,20,1265,254
36,21,2732,456
36,22,807,158
36,23,1734,396
36,24,1904,271
36,25,1413,421
36,26,691,181
36,27,995,252
36,28,1262,253
36,29,1715,420
36,30,807,158
36,31,613,154
36,32,807,158
36,33,549,79
36,34,1663,399
36,35,1518,307
36,37,668,94
36,38,1609,337
36,39,1715,420
36,40,684,173
36,41,668,94
36,42,1893,449
36,43,2011,379
36,44,1406,419
36,45,807,158
36,46,1584,249
36,47,2024,391
36,48,807,158
36,49,1584,249
36,51,2504,507
36,52,1055,279
36,53,1584,249
36,54,2407,495
36,55,12055,965
36,56,953,228
36,57,1715,420
36,58,980,235
36,59,701,177
36,60,936,208
36,61,582,148
36,62,1406,419
36,63,1139,278
36,64,691,181
36,65,1483,328
36,66,12055,965
36,67,1781,341
36,68,1518,307
36,69,1103,244
36,70,2395,377
36,71,1584,249
36,72,1647,382
36,73,1265,254
36,74,1016,246
36,75,1584,249
36,76,807,158
36,77,649,168
36,78,1411,314
36,79,1575,377
36,80,1584,249
36,81,1916,373
36,82,1666,337
36,83,1781,341
36,84,1265,254
36,86,1661,252
37,1,2460,572
37,2,1647,415
37,3,2483,575
37,4,2926,326
37,5,3093,454
37,6,2139,472
37,7,732,166
37,8,2322,555
37,9,2736,616
37,10,1877,375
37,11,1678,470
37,12,2881,434
37,13,2358,498
37,14,2322,555
37,15,2961,501
37,16,1877,375
37,17,2567,477
37,18,2881,434
37,19,2942,445
37,20,1599,445
37,21,2645,437
37,22,1877,375
37,23,1778,424
37,24,2317,364
37,25,2482,638
37,26,1365,347
37,27,699,198
37,28,1596,445
37,29,2784,637
37,30,1877,375
37,31,1682,370
37,32,1877,375
37,33,764,191
37,34,2733,616
37,35,849,213
37,36,1164,266
37,38,940,244
37,39,2784,637
37,40,1754,390
37,41,0,0
37,42,2962,665
37,43,1775,437
37,44,2476,636
37,45,1877,375
37,46,2881,434
37,47,2794,575
37,48,1877,375
37,49,2881,434
37,51,2035,505
37,52,759,226
37,53,2881,434
37,54,2907,615
37,55,14009,1144
37,56,2022,445
37,57,2785,637
37,58,2050,452
37,59,1770,393
37,60,849,189
37,61,1652,364
37,62,2476,636
37,63,2209,495
37,64,1365,347
37,65,2319,526
37,66,14009,1144
37,67,2385,510
37,68,849,213
37,69,1016,225
37,70,2895,497
37,71,2881,434
37,72,2717,599
37,73,1599,445
37,74,2085,462
37,75,2881,434
37,76,1877,375
37,77,1324,334
37,78,1325,295
37,79,2645,594
37,80,2881,434
37,81,2567,535
37,82,998,243
37,83,2385,510
37,84,1599,445
37,86,2731,468
38,1,3631,554
38,2,822,221
38,3,2190,459
38,4,1262,291
38,5,1310,281
38,6,2457,489
38,7,1382,424
38,8,2318,497
38,9,2578,663
38,10,2627,348
38,11,853,275
38,12,1129,270
38,13,1843,355
38,14,2318,497
38,15,2136,306
38,16,2627,348
38,17,1742,283
38,18,1129,270
38,19,4340,511
38,20,773,251
38,21,3105,693
38,22,2627,348
38,23,952,229
38,24,3715,430
38,25,2478,579
38,26,730,241
38,27,1559,491
38,28,771,250
38,29,2627,684
38,30,2627,348
38,31,1525,417
38,32,2627,348
38,33,1113,319
38,34,2575,663
38,35,1622,333
38,36,1814,524
38,37,1232,333
38,39,2627,684
38,40,1597,437
38,41,1232,333
38,42,2447,522
38,43,1726,518
38,44,2472,577
38,45,2627,348
38,46,1129,270
38,47,3965,557
38,48,2627,348
38,49,1129,270
38,51,1986,586
38,52,1619,519
38,53,1129,270
38,54,2082,421
38,55,14579,1157
38,56,1865,491
38,57,2627,684
38,58,1892,499
38,59,1613,440
38,60,1430,423
38,61,1494,411
38,62,2472,577
38,63,2284,453
38,64,730,241
38,65,3257,479
38,66,14579,1157
38,67,3556,492
